time,ecg
1,515
2,514
3,514
4,514
5,515
6,515
7,515
8,515
9,515
10,514
11,514
12,514
13,514
14,515
15,515
16,515
17,515
18,515
19,515
20,516
21,515
22,515
23,514
24,515
25,514
26,514
27,513
28,513
29,512
30,512
31,512
32,512
33,511
34,511
35,511
36,511
37,511
38,511
39,511
40,511
41,511
42,511
43,511
44,511
45,511
46,511
47,511
48,511
49,513
50,513
51,513
52,512
53,512
54,512
55,512
56,512
57,512
58,512
59,511
60,511
61,511
62,511
63,510
64,510
65,509
66,509
67,509
68,508
69,507
70,507
71,506
72,505
73,504
74,504
75,503
76,503
77,501
78,500
79,498
80,496
81,493
82,489
83,485
84,480
85,474
86,470
87,467
88,466
89,467
90,468
91,470
92,473
93,477
94,479
95,481
96,481
97,482
98,480
99,479
100,481
101,487
102,495
103,508
104,526
105,545
106,565
107,588
108,613
109,639
110,665
111,697
112,729
113,761
114,790
115,816
116,836
117,854
118,864
119,865
120,857
121,842
122,824
123,803
124,780
125,756
126,728
127,700
128,674
129,654
130,637
131,622
132,608
133,593
134,581
135,570
136,559
137,549
138,540
139,531
140,523
141,516
142,509
143,502
144,494
145,487
146,482
147,476
148,471
149,467
150,463
151,459
152,455
153,452
154,449
155,447
156,446
157,444
158,441
159,440
160,439
161,438
162,437
163,436
164,435
165,435
166,435
167,435
168,435
169,435
170,435
171,435
172,436
173,436
174,437
175,438
176,438
177,438
178,438
179,439
180,440
181,440
182,440
183,440
184,440
185,441
186,441
187,442
188,443
189,443
190,444
191,444
192,445
193,445
194,445
195,446
196,446
197,447
198,447
199,447
200,447
201,448
202,448
203,449
204,450
205,451
206,452
207,453
208,454
209,455
210,455
211,455
212,456
213,457
214,457
215,458
216,459
217,459
218,460
219,460
220,461
221,462
222,463
223,463
224,463
225,463
226,464
227,464
228,464
229,465
230,465
231,465
232,465
233,466
234,466
235,466
236,466
237,467
238,468
239,468
240,469
241,470
242,469
243,469
244,469
245,468
246,469
247,469
248,469
249,469
250,470
251,471
252,472
253,472
254,473
255,473
256,473
257,474
258,474
259,475
260,475
261,475
262,476
263,476
264,476
265,477
266,477
267,478
268,478
269,478
270,479
271,479
272,479
273,479
274,480
275,480
276,480
277,481
278,481
279,482
280,482
281,482
282,483
283,483
284,484
285,484
286,485
287,485
288,485
289,485
290,486
291,486
292,486
293,487
294,487
295,488
296,488
297,488
298,489
299,489
300,489
301,490
302,490
303,491
304,492
305,492
306,493
307,494
308,494
309,495
310,495
311,496
