666	674	687	953	934	974	1048	1030	1254	1267	1351	510	455	749	441	528
1554	1564	1597	1842	1824	1863	1979	1915	2120	2153	2175	512	458	746	439	530
2645	2665	2675	2725	2706	2746	2832	2800	3034	3052	3074	509	451	735	444	528
3295	3306	3316	3585	3566	3607	3678	3654	3882	3899	3927	511	451	718	449	525
4163	4173	4183	4404	4385	4426	4509	4490	4582	4707	4718	513	448	716	451	525
4917	4929	4955	5194	5175	5216	5310	5271	5393	5492	5509	519	449	721	446	526
5719	5730	5752	5969	5950	5992	6047	6056	6163	6275	6290	518	451	720	448	527
6488	6503	6518	6751	6732	6773	6845	6826	7063	7079	7110	517	451	726	444	527
7286	7295	7313	7567	7547	7589	7681	7642	7868	7886	7891	515	448	734	445	527
8074	8088	8112	8369	8350	8391	8451	8439	8658	8679	8705	518	452	723	451	529
9041	9059	9073	9240	9223	9264	9365	9312	9534	9542	9559	507	455	756	436	531
9819	9833	9852	10121	10101	10143	10242	10194	10415	10433	10455	509	448	739	445	526
10699	10710	10737	10972	10953	10995	11070	11050	11260	11286	11307	514	444	724	448	528
11504	11511	11523	11796	11776	11818	11907	11873	11988	12102	12119	515	452	734	445	527
12345	12361	12374	12622	12603	12644	12736	12694	12915	12919	12932	513	453	751	440	529
13237	13247	13262	13479	13460	13501	13546	13558	13783	13800	13818	510	451	757	432	532
14018	14024	14044	14311	14291	14333	14416	14394	14619	14633	14699	512	444	735	446	528
14816	14827	14842	15115	15096	15138	15229	15186	15426	15439	15467	516	446	734	444	531
15700	15729	15744	15958	15941	15981	16094	16037	16144	16257	16275	515	456	758	439	530
16515	16524	16543	16807	16789	16829	16918	16884	17107	17126	17156	513	453	742	443	528
17341	17355	17387	17578	17557	17601	17688	17656	17851	17870	17876	514	440	721	449	525
18004	18014	18025	18294	18276	18317	18375	18363	18585	18604	18625	518	437	728	448	526
18762	18776	18832	18969	18949	18991	19080	19051	19164	19288	19323	517	447	728	448	529
19411	19435	19455	19654	19635	19677	19730	19734	19945	19963	19983	517	451	743	445	530
20127	20158	20169	20362	20344	20385	20480	20440	20647	20683	20776	516	455	755	439	531
20886	20900	20967	21171	21155	21195	21308	21247	21473	21488	21507	515	454	774	433	531
21990	22006	22024	22085	22068	22108	22197	22164	22304	22408	22431	510	455	765	435	529
22720	22724	22729	23002	22983	23024	23108	23086	23315	23322	23364	508	444	742	446	529
23613	23624	23649	23894	23876	23916	23995	23975	24183	24205	24293	510	448	738	445	529
24498	24507	24525	24778	24758	24801	24899	24852	25069	25090	25125	510	447	735	443	531
25349	25360	25373	25628	25609	25651	25751	25702	25935	25948	25969	512	448	734	446	529
26200	26211	26228	26463	26444	26485	26582	26543	26678	26774	26880	513	453	746	440	531
27011	27023	27037	27306	27288	27328	27435	27384	27616	27630	27723	513	455	753	437	531
27884	27889	27913	28150	28131	28172	28270	28223	28446	28464	28473	513	453	738	442	527
28716	28724	28745	28957	28938	28980	29064	29033	29251	29273	29288	513	441	728	447	527
29447	29460	29493	29721	29702	29744	29841	29799	30012	30031	30038	518	443	720	451	526
30252	30264	30276	30498	30475	30521	30577	30588	30777	30796	30807	527	447	743	443	528
30977	30986	30996	31246	31226	31269	31347	31327	31493	31516	31533	519	446	728	443	520
31764	31778	31792	32011	31992	32034	32092	32082	32226	32285	32312	524	451	745	447	520
32546	32557	32600	32845	32827	32869	32972	32917	33096	33115	33141	507	438	792	428	523
33344	33360	33378	33639	33621	33662	33729	33715	33910	33917	33932	526	447	735	451	528
34122	34138	34153	34393	34376	34416	34507	34469	34715	34729	34755	524	445	731	445	528
34891	34903	34922	35126	35108	35149	35228	35204	35438	35445	35525	519	451	727	448	529
35624	35634	35647	35846	35829	35869	35935	35921	36127	36150	36219	520	446	715	448	526
36322	36342	36359	36546	36529	36569	36643	36620	36851	36857	36916	519	449	712	449	527
37018	37028	37039	37243	37226	37266	37363	37312	37435	37540	37553	517	456	731	444	527
37716	37724	37733	37937	37920	37960	38044	38014	38151	38214	38257	517	454	746	446	521
38344	38371	38383	38625	38608	38649	38751	38699	38832	38896	38907	516	449	737	445	516
39053	39065	39074	39304	39286	39327	39400	39374	39507	39579	39617	509	446	724	454	523
39725	39739	39752	39975	39957	39998	40024	40052	40180	40243	40254	520	454	732	460	523
40410	40424	40446	40624	40607	40647	40671	40703	40838	40896	40910	519	447	718	460	523
41061	41071	41122	41260	41243	41284	41308	41330	41556	41566	41614	521	443	700	457	524
41789	41807	41818	41882	41866	41906	41981	41955	42164	42183	42192	518	445	686	459	526
42406	42419	42430	42497	42479	42521	42590	42579	42793	42804	42809	521	447	693	457	522
43054	43063	43076	43112	43097	43136	43199	43188	43396	43419	43456	520	444	693	459	519
43651	43663	43671	43745	43729	43768	43850	43819	44059	44070	44111	518	449	710	453	523
44242	44251	44296	44429	44412	44452	44549	44507	44734	44747	44814	517	455	732	445	526
44976	44983	44998	45188	45170	45211	45298	45264	45469	45494	45503	512	454	757	439	521
45722	45729	45743	46013	45995	46036	46129	46086	46283	46296	46306	513	453	759	439	521
46557	46564	46584	46848	46831	46872	46898	46925	47112	47130	47148	514	442	728	452	523
47372	47385	47401	47656	47640	47679	47763	47733	47863	47930	47946	514	452	732	446	519
48264	48273	48287	48470	48452	48493	48569	48545	48743	48748	48769	512	455	746	444	527
49059	49071	49087	49281	49264	49305	49411	49352	49602	49614	49628	513	453	747	444	525
49601	49614	49628	49684	49672	49693	49735	49718	49997	50005	50022	525	497	586	465	521
49996	50007	50022	50082	50065	50106	50132	50159	50296	50350	50376	522	432	784	439	520
50615	50632	50651	50831	50812	50855	50947	50911	51044	51103	51124	518	453	760	443	525
51335	51346	51358	51579	51561	51603	51662	51649	51783	51855	51867	514	447	775	441	525
52081	52094	52107	52327	52310	52350	52441	52404	52542	52599	52616	517	447	768	435	518
52806	52813	52824	53097	53079	53121	53219	53176	53382	53395	53407	514	448	770	439	528
53623	53628	53645	53896	53879	53920	54019	53974	54120	54172	54190	517	449	769	444	526
54385	54392	54407	54679	54661	54703	54729	54755	54888	54947	54974	517	443	754	450	526
55238	55247	55259	55467	55450	55490	55595	55542	55737	55740	55783	514	450	769	438	524
55958	55977	55990	56252	56235	56275	56359	56327	56470	56522	56549	514	452	754	445	524
56761	56770	56787	57029	57012	57053	57123	57106	57248	57298	57319	513	449	753	445	524
57553	57569	57589	57780	57762	57805	57830	57855	57990	58042	58054	516	444	755	448	524
58277	58300	58316	58531	58513	58554	58609	58602	58741	58797	58812	515	452	768	442	522
59012	59025	59035	59296	59279	59319	59435	59371	59502	59563	59585	515	451	768	442	521
