time,ecg
1,519
2,519
3,519
4,519
5,519
6,519
7,519
8,518
9,516
10,515
11,515
12,513
13,513
14,512
15,512
16,512
17,512
18,513
19,514
20,514
21,515
22,515
23,515
24,515
25,515
26,515
27,515
28,515
29,515
30,515
31,515
32,515
33,515
34,515
35,514
36,515
37,514
38,514
39,513
40,513
41,514
42,515
43,514
44,513
45,512
46,513
47,513
48,513
49,513
50,513
51,513
52,514
53,514
54,513
55,513
56,512
57,512
58,511
59,512
60,512
61,513
62,513
63,515
64,515
65,515
66,516
67,515
68,515
69,515
70,515
71,514
72,514
73,513
74,512
75,512
76,511
77,511
78,511
79,511
80,512
81,512
82,512
83,512
84,512
85,512
86,513
87,513
88,513
89,513
90,514
91,514
92,514
93,513
94,513
95,514
96,514
97,513
98,513
99,514
100,513
101,513
102,514
103,514
104,514
105,514
106,514
107,514
108,514
109,514
110,514
111,515
112,514
113,515
114,515
115,515
116,515
117,515
118,515
119,515
120,516
121,515
122,515
123,516
124,516
125,516
126,517
127,518
128,517
129,517
130,517
131,517
132,516
133,516
134,516
135,515
136,515
137,516
138,516
139,515
140,515
141,515
142,515
143,515
144,515
145,515
146,515
147,515
148,515
149,515
150,515
151,516
152,516
153,517
154,518
155,518
156,518
157,518
158,517
159,516
160,515
161,515
162,515
163,515
164,515
165,514
166,514
167,514
168,514
169,515
170,514
171,514
172,514
173,515
174,515
175,515
176,516
177,516
178,516
179,517
180,517
181,518
182,517
183,518
184,517
185,517
186,517
187,516
188,517
189,516
190,516
191,516
192,516
193,516
194,516
195,516
196,517
197,517
198,517
199,518
200,518
201,518
202,518
203,518
204,518
205,517
206,517
207,517
208,517
209,516
210,516
211,517
212,516
213,516
214,516
215,515
216,515
217,515
218,515
219,515
220,515
221,515
222,515
223,515
224,515
225,515
226,517
227,516
228,517
229,517
230,518
231,518
232,518
233,519
234,519
235,519
236,519
237,519
238,518
239,518
240,518
241,518
242,518
243,518
244,518
245,518
246,519
247,518
248,516
249,516
250,515
251,514
252,513
253,513
254,513
255,512
256,513
257,513
258,513
259,513
260,513
261,513
262,513
263,513
264,513
265,513
266,512
267,512
268,512
269,512
270,512
271,511
272,511
273,512
274,512
275,512
276,512
277,513
278,513
279,513
280,513
281,514
282,514
283,515
284,515
285,515
286,514
287,514
288,513
289,514
290,514
291,514
292,514
293,514
294,514
295,513
296,513
297,512
298,512
299,512
300,512
301,512
302,513
303,513
304,512
305,511
306,512
307,511
308,512
309,511
310,511
311,511
312,511
313,510
314,509
315,509
316,509
317,508
318,508
319,509
320,510
321,510
322,511
323,511
324,512
325,511
326,512
327,512
328,512
329,511
330,511
331,511
332,511
333,510
334,509
335,509
336,509
337,509
338,508
339,507
340,506
341,505
342,505
343,505
344,505
345,505
346,504
347,505
348,505
349,506
350,506
351,505
352,505
353,504
354,505
355,506
356,505
357,507
358,507
359,506
360,507
361,507
362,507
363,507
364,508
365,509
366,510
367,511
368,512
369,511
370,511
371,512
372,513
373,514
374,515
375,515
376,515
377,516
378,517
379,517
380,518
381,517
382,516
383,516
384,515
385,515
386,515
387,514
388,513
389,513
390,513
391,513
392,513
393,513
394,513
395,513
396,513
397,513
398,514
399,515
400,515
401,515
402,516
403,516
404,516
405,517
406,517
407,518
408,517
409,517
410,516
411,516
412,517
413,516
414,515
415,515
416,515
417,515
418,515
419,514
420,515
421,515
422,515
423,515
424,515
425,515
426,514
427,515
428,514
429,513
430,513
431,512
432,513
433,512
434,512
435,512
436,513
437,513
438,514
439,514
440,515
441,515
442,514
443,513
444,513
445,512
446,512
447,511
448,511
449,511
450,511
451,511
452,511
453,511
454,512
455,512
456,513
457,512
458,512
459,512
460,512
461,512
462,512
463,512
464,512
465,512
466,512
467,511
468,511
469,512
470,512
471,512
472,512
473,512
474,512
475,512
476,512
477,512
478,511
479,511
480,509
481,507
482,504
483,502
484,499
485,496
486,494
487,491
488,489
489,487
490,485
491,484
492,481
493,480
494,477
495,476
496,474
497,473
498,472
499,474
500,478
501,483
502,490
503,499
504,510
505,524
506,542
507,563
508,588
509,615
510,642
511,670
512,699
513,728
514,754
515,778
516,797
517,812
518,823
519,831
520,835
521,837
522,837
523,833
524,828
525,821
526,812
527,799
528,785
529,767
530,748
531,729
532,708
533,686
534,662
535,638
536,614
537,593
538,574
539,557
540,543
541,529
542,517
543,507
544,497
545,487
546,479
547,472
548,466
549,460
550,456
551,451
552,448
553,444
554,440
555,438
556,436
557,434
558,433
559,431
560,431
561,432
562,432
563,432
564,432
565,432
566,432
567,431
568,431
569,431
570,431
571,430
572,430
573,430
574,430
575,430
576,430
577,431
578,431
579,433
580,434
581,435
582,435
583,435
584,436
585,436
586,436
587,437
588,438
589,438
