time,ecg
1,470
2,475
3,483
4,494
5,507
6,523
7,543
8,563
9,581
10,598
11,613
12,628
13,646
14,663
15,678
16,690
17,699
18,708
19,716
20,723
21,731
22,736
23,738
24,738
25,736
26,733
27,727
28,717
29,706
30,692
31,679
32,665
33,651
34,636
35,620
36,606
37,591
38,578
39,568
40,556
41,547
42,538
43,531
44,524
45,516
46,510
47,504
48,497
49,490
50,484
51,477
52,472
53,467
54,462
55,456
56,452
57,449
58,447
59,446
60,445
61,445
62,446
63,446
64,446
65,446
66,446
67,444
68,443
69,441
70,441
71,442
72,442
73,442
74,443
75,444
76,444
77,444
78,444
79,443
80,443
81,444
82,445
83,446
84,446
85,446
86,447
87,447
88,447
89,447
90,448
91,449
92,449
93,450
94,452
95,453
96,455
97,456
98,457
99,458
100,458
101,459
102,458
103,459
104,459
105,458
106,458
107,459
108,459
109,461
110,462
111,463
112,463
113,463
114,464
115,464
116,466
117,467
118,467
119,468
120,468
121,470
122,470
123,469
124,468
125,467
126,467
127,467
128,467
129,467
130,467
131,468
132,470
133,472
134,474
135,475
136,476
137,476
138,476
139,476
140,476
141,476
142,476
143,477
144,478
145,479
146,480
147,480
148,481
149,482
150,481
151,481
152,482
153,483
154,484
155,483
156,483
157,482
158,480
159,480
160,479
161,480
162,480
163,480
164,480
165,481
166,483
167,484
168,485
169,486
170,489
171,489
172,487
173,483
174,481
175,480
176,478
177,477
178,476
179,474
180,474
181,474
182,474
183,475
184,476
185,477
186,478
187,480
188,480
189,479
190,477
191,475
192,475
193,476
194,478
195,478
196,479
197,480
198,482
199,484
200,485
201,485
202,484
203,484
204,484
205,485
206,486
207,487
208,486
209,484
210,483
211,483
212,483
213,484
214,484
215,485
216,486
217,487
218,488
219,489
220,490
221,490
222,492
223,492
224,492
225,491
226,490
227,489
228,490
229,492
230,492
231,492
232,492
233,493
234,493
235,494
236,495
237,496
238,496
239,496
240,496
241,496
242,497
243,498
244,500
245,501
246,501
247,502
248,503
249,504
250,505
251,505
252,506
253,507
254,508
255,509
256,510
257,510
258,510
259,510
260,508
261,507
262,507
263,508
264,507
265,507
266,507
267,506
268,507
269,507
270,507
271,508
272,508
273,509
274,509
275,509
276,509
277,510
278,510
279,509
280,509
281,509
282,510
283,510
284,510
285,512
286,512
287,514
288,514
289,514
290,515
291,516
292,516
293,518
294,518
295,518
296,519
297,519
298,520
299,519
300,519
301,519
302,519
303,519
304,518
305,518
306,518
307,519
308,520
309,521
310,521
311,521
312,521
313,520
314,519
315,519
316,519
317,519
318,519
319,519
320,519
321,521
322,521
323,521
324,521
325,521
326,521
327,521
328,521
329,520
330,520
331,519
332,519
333,519
334,520
335,520
336,521
337,521
338,521
339,520
340,521
341,521
342,521
343,519
344,518
345,518
346,518
347,519
348,520
349,521
350,521
351,521
352,521
353,521
354,520
355,519
356,519
357,520
358,519
359,519
360,518
361,518
362,519
363,519
364,520
365,520
366,521
367,521
368,521
369,521
370,520
371,519
372,518
373,518
374,517
375,517
376,517
377,516
378,516
379,516
380,517
381,516
382,516
383,516
384,515
385,514
386,513
387,513
388,513
389,512
390,512
391,512
392,513
393,514
394,514
395,513
396,512
397,513
398,515
399,516
400,516
401,518
402,518
403,518
404,517
405,516
406,515
407,515
408,515
409,514
410,513
411,514
412,514
413,514
414,514
415,514
416,514
417,514
418,515
419,515
420,515
421,516
422,516
423,516
424,515
425,515
426,515
427,515
428,515
429,514
430,514
431,514
432,514
433,515
434,516
435,515
436,515
437,514
438,515
439,515
440,514
441,514
442,514
443,514
444,514
445,514
446,514
447,514
448,513
449,513
450,515
451,517
452,519
453,522
454,524
455,524
456,524
457,524
458,523
459,521
460,520
461,519
462,518
463,517
464,516
465,515
466,515
467,516
468,515
469,515
470,515
471,515
472,517
473,518
474,518
475,519
476,519
477,519
478,519
479,519
480,521
481,522
482,522
483,523
484,523
485,523
486,524
487,523
488,523
489,523
490,523
491,521
492,519
493,519
494,519
495,518
496,519
497,520
498,521
499,521
500,521
501,520
502,518
503,516
504,515
505,515
506,515
507,516
508,518
509,518
510,517
511,517
512,518
513,517
514,517
515,517
516,516
517,517
518,518
519,518
520,517
521,517
522,516
523,516
524,515
525,514
526,512
527,512
528,512
529,512
530,512
531,512
532,513
533,514
534,513
535,512
536,511
537,512
538,512
539,512
540,512
541,512
542,513
543,515
544,516
545,518
546,519
547,519
548,519
549,519
550,518
551,518
552,518
553,519
554,521
555,523
556,524
557,525
558,526
559,526
560,526
561,525
562,524
563,524
564,523
565,522
566,522
567,523
568,525
569,526
570,526
571,527
572,525
573,524
574,524
575,525
576,526
577,527
578,527
579,528
580,528
581,530
582,530
583,531
584,531
585,530
586,528
587,526
588,524
589,523
590,522
591,520
592,519
593,518
594,517
595,517
596,518
597,519
598,519
599,519
600,520
601,520
602,519
603,519
604,519
605,518
606,517
607,515
608,514
609,513
610,512
611,511
612,511
613,510
614,509
615,510
616,510
617,511
618,511
619,510
620,510
621,511
622,511
623,510
624,510
625,509
626,509
627,508
628,507
629,507
630,508
631,507
632,508
633,507
634,508
635,507
636,507
637,506
638,507
639,508
640,508
641,507
642,506
643,506
644,505
645,504
646,504
647,505
648,505
649,504
650,505
651,505
652,504
653,504
654,505
655,506
656,507
657,507
658,506
659,506
660,505
661,504
662,504
663,504
664,504
665,504
666,504
667,504
668,503
669,502
670,500
671,498
672,495
673,491
674,486
675,482
676,478
677,473
678,470
679,467
680,464
681,461
682,459
683,456
684,454
685,452
686,452
687,451
688,452
689,453
690,454
691,455
692,455
693,457
