nan	156	170	408	390	429	554	479	625	689	796	526	248	1022	392	552
845	870	893	1121	1104	1143	1221	1194	1397	1408	1495	526	262	1022	398	544
1597	1609	1639	1848	1831	1870	1961	1930	2053	2108	2138	525	271	1003	416	546
2316	2331	2385	2581	2563	2603	2617	2667	2785	2841	2897	524	246	1020	413	554
3099	3110	3127	3314	3296	3335	3420	3401	3531	3585	3714	520	235	1022	403	559
3814	3823	3870	4069	4051	4090	4190	4146	4287	4351	4457	521	227	1022	384	559
4579	4587	4617	4852	4834	4873	4983	4927	5067	5136	5253	522	231	1022	386	556
5529	5552	5651	5651	5633	5673	5786	5722	5866	5924	5937	512	241	1022	394	551
6343	6369	6372	6464	6447	6486	6589	6537	6677	6734	6755	513	251	1022	401	542
7012	7019	7039	7269	7251	7291	7393	7345	7479	7537	7640	521	249	1005	418	547
7935	7955	8054	8055	8037	8076	8186	8133	8272	8335	8361	515	250	1022	397	548
8696	8733	8762	8819	8801	8840	8925	8901	9018	9079	9110	517	262	1013	417	544
9307	9314	9325	9549	9532	9571	9659	9626	9758	9815	9826	523	249	1022	415	551
10007	10035	10063	10271	10253	10292	10390	10345	10490	10559	10659	520	238	1022	390	557
10754	10765	10778	10985	10967	11006	11128	11060	11200	11268	11384	525	244	1022	390	551
11434	11446	11459	11695	11678	11717	11837	11766	11907	11961	11973	524	265	1022	399	542
12283	12317	12331	12405	12387	12427	12496	12483	12603	12661	12691	524	262	996	417	550
12880	12893	12914	13105	13088	13127	13233	13187	13316	13363	13401	527	246	1021	413	547
13692	13718	13754	13811	13793	13832	13925	13890	14017	14079	14114	522	237	1022	405	558
14267	14287	14308	14525	14507	14546	14661	14600	14738	14801	14928	521	236	1022	387	560
14985	14994	15014	15256	15238	15277	15376	15327	15471	15543	15631	522	229	1022	378	556
15745	15757	15782	15998	15980	16019	16119	16078	16212	16281	16383	524	243	1022	388	546
16635	16665	16706	16756	16739	16778	16892	16828	16965	17019	17030	519	255	1022	403	542
17236	17244	17257	17501	17483	17523	17630	17579	17714	17771	17848	525	236	1022	404	560
18125	18154	18175	18247	18229	18268	18376	18321	18463	18532	18620	519	234	1022	388	557
18895	18907	18923	18991	18973	19012	19112	19067	19199	19254	19268	517	272	964	417	539
19462	19475	19493	19717	19699	19738	19751	19790	19926	19975	20020	521	283	925	430	549
20191	20202	20230	20434	20417	20456	20536	20504	20647	20690	20711	519	280	948	425	545
20900	20913	20943	21122	21104	21144	21212	21193	21325	21379	21399	528	249	1005	422	550
21579	21591	21605	21810	21792	21831	21934	21887	22026	22083	22181	522	248	1022	403	553
22250	22276	22307	22492	22474	22513	22637	22565	22770	22777	22808	524	241	1022	390	548
22964	22975	23048	23172	23155	23193	23306	23243	23442	23461	23566	526	263	1022	395	545
