time,ecg
1,513
2,513
3,512
4,512
5,511
6,510
7,509
8,508
9,507
10,506
11,506
12,505
13,505
14,506
15,507
16,507
17,508
18,508
19,510
20,510
21,511
22,511
23,511
24,510
25,509
26,509
27,508
28,506
29,504
30,502
31,499
32,495
33,488
34,480
35,471
36,460
37,448
38,431
39,414
40,399
41,387
42,377
43,372
44,371
45,375
46,383
47,394
48,411
49,432
50,456
51,486
52,522
53,559
54,598
55,643
56,695
57,750
58,811
59,879
60,957
61,1022
62,1022
63,1022
64,1022
65,1022
66,1022
67,1022
68,1022
69,1022
70,1022
71,1022
72,1022
73,1022
74,1022
75,1022
76,1022
77,1022
78,1022
79,1022
80,1022
81,1022
82,926
83,836
84,760
85,700
86,650
87,607
88,570
89,537
90,508
91,483
92,458
93,437
94,419
95,404
96,393
97,382
98,371
99,361
100,352
101,343
102,333
103,323
104,312
105,302
106,292
107,283
108,275
109,268
110,262
111,257
112,254
113,252
114,250
115,250
116,249
117,250
118,251
119,252
120,253
121,254
122,255
123,256
124,257
125,258
126,259
127,260
128,260
129,260
130,260
131,262
132,263
133,266
134,269
135,271
136,274
137,276
138,279
139,281
140,284
141,286
142,288
143,290
144,291
145,291
146,292
147,293
148,294
149,295
150,297
151,298
152,300
153,302
154,305
155,307
156,310
157,312
158,315
159,317
160,319
161,321
162,322
163,324
164,325
165,326
166,327
167,327
168,327
169,328
170,328
171,329
172,332
173,333
174,335
175,337
176,340
177,342
178,344
179,346
180,348
181,350
182,352
183,353
184,353
185,354
186,355
187,356
188,357
189,358
190,359
191,359
192,361
193,363
194,364
195,367
196,369
197,371
198,373
199,375
200,377
201,379
202,381
203,382
204,382
205,383
206,383
207,384
208,384
209,384
210,384
211,385
212,386
213,387
214,387
215,389
216,391
217,393
218,395
219,398
220,400
221,401
222,401
223,402
224,403
225,403
226,403
227,403
228,403
229,403
230,403
231,404
232,405
233,406
234,408
235,409
236,411
237,413
238,415
239,417
240,419
241,420
242,420
243,421
244,421
245,420
246,420
247,420
248,419
249,419
250,419
251,419
252,419
253,419
254,420
255,422
256,423
257,425
258,427
259,428
260,429
261,431
262,432
263,433
264,434
265,434
266,434
267,434
268,434
269,433
