time,ecg
1,459
2,459
3,459
4,459
5,459
6,459
7,461
8,463
9,463
10,465
11,466
12,468
13,469
14,468
15,468
16,467
17,467
18,467
19,466
20,465
21,466
22,466
23,464
24,463
25,465
26,464
27,464
28,465
29,466
30,467
31,468
32,469
33,469
34,469
35,469
36,471
37,472
38,472
39,473
40,473
41,476
42,477
43,478
44,480
45,480
46,482
47,483
48,484
49,484
50,484
51,484
52,485
53,485
54,484
55,484
56,485
57,488
58,490
59,489
60,489
61,490
62,490
63,491
64,493
65,494
66,495
67,496
68,497
69,497
70,500
71,500
72,500
73,502
74,503
75,503
76,502
77,504
78,504
79,504
80,505
81,507
82,507
83,508
84,508
85,509
86,509
87,509
88,509
89,508
90,506
91,505
92,505
93,509
94,510
95,511
96,510
97,508
98,507
99,507
100,504
101,502
102,499
103,499
104,501
105,503
106,505
107,506
108,506
109,503
110,502
111,503
112,502
113,500
114,500
115,498
116,496
117,495
118,496
119,496
120,496
121,496
122,498
123,499
124,498
125,496
126,494
127,495
128,496
129,497
130,497
131,496
132,498
133,499
134,499
135,499
136,500
137,502
138,502
139,500
140,498
141,497
142,496
143,497
144,497
145,498
146,499
147,503
148,505
149,505
150,504
151,503
152,503
153,503
154,503
155,503
156,504
157,502
158,502
159,501
160,501
161,500
162,499
163,499
164,500
165,502
166,503
167,504
168,504
169,504
170,504
171,503
172,504
173,504
174,504
175,505
176,506
177,507
178,505
179,506
180,506
181,507
182,508
183,508
184,507
185,507
186,507
187,507
188,506
189,507
190,507
191,508
192,508
193,508
194,507
195,507
196,507
197,508
198,508
199,509
200,509
201,510
202,510
203,510
204,507
205,505
206,505
207,506
208,507
209,508
210,508
211,508
212,508
213,508
214,509
215,509
216,510
217,509
218,509
219,510
220,510
221,510
222,511
223,510
224,510
225,510
226,510
227,511
228,511
229,510
230,510
231,512
232,513
233,512
234,510
235,509
236,508
237,508
238,509
239,510
240,511
241,511
242,511
243,511
244,511
245,510
246,510
247,510
248,509
249,508
250,508
251,505
252,505
253,507
254,508
255,507
256,507
257,508
258,508
259,508
260,508
261,507
262,507
263,506
264,508
265,508
266,508
267,508
268,507
269,507
270,507
271,508
272,509
273,509
274,508
275,510
276,510
277,511
278,511
279,511
280,511
281,510
282,509
283,509
284,510
285,510
286,509
287,509
288,510
289,511
290,512
291,511
292,511
293,510
294,510
295,510
296,511
297,511
298,512
299,513
300,513
301,513
302,513
303,512
304,512
305,511
306,511
307,511
308,511
309,513
310,513
311,511
312,510
313,508
314,507
315,507
316,506
317,506
318,507
319,506
320,505
321,505
322,507
323,508
324,509
325,511
326,512
327,513
328,512
329,512
330,513
331,513
332,513
333,513
334,513
335,513
336,513
337,512
338,512
339,511
340,511
341,512
342,512
343,511
344,510
345,508
346,508
347,509
348,510
349,511
350,511
351,511
352,511
353,511
354,509
355,510
356,510
357,510
358,510
359,509
360,509
361,509
362,509
363,510
364,509
365,508
366,509
367,510
368,512
369,513
370,514
371,514
372,513
373,512
374,512
375,513
376,512
377,512
378,512
379,511
380,510
381,509
382,508
383,508
384,508
385,507
386,507
387,507
388,509
389,510
390,512
391,513
392,513
393,513
394,512
395,512
396,512
397,513
398,513
399,513
400,513
401,513
402,512
403,511
404,510
405,511
406,511
407,510
408,508
409,508
410,508
411,508
412,508
413,509
414,509
415,509
416,509
417,510
418,511
419,511
420,512
421,512
422,512
423,514
424,513
425,512
426,511
427,509
428,508
429,509
430,509
431,509
432,509
433,510
434,509
435,509
436,508
437,509
438,510
439,509
440,509
441,508
442,509
443,508
444,507
445,507
446,506
447,505
448,504
449,503
450,502
451,502
452,502
453,502
454,501
455,501
456,500
457,500
458,500
459,500
460,501
461,501
462,502
463,502
464,503
465,502
466,502
467,501
468,500
469,501
470,502
471,503
472,505
473,507
474,507
475,508
476,508
477,508
478,510
479,509
480,509
481,507
482,507
483,507
484,508
485,508
486,508
487,509
488,509
489,510
490,512
491,512
492,512
493,512
494,512
495,513
496,514
497,514
498,513
499,514
500,515
501,515
502,514
503,513
504,512
505,511
506,511
507,511
508,511
