time,ecg
1,499
2,499
3,499
4,499
5,500
6,500
7,501
8,501
9,500
10,500
11,499
12,498
13,497
14,498
15,498
16,499
17,499
18,498
19,499
20,500
21,500
22,502
23,503
24,504
25,505
26,507
27,508
28,509
29,509
30,509
31,510
32,510
33,510
34,509
35,509
36,510
37,511
38,511
39,513
40,514
41,514
42,515
43,515
44,515
45,515
46,514
47,514
48,513
49,512
50,512
51,511
52,511
53,511
54,511
55,511
56,511
57,511
58,511
59,511
60,511
61,511
62,511
63,511
64,511
65,511
66,511
67,510
68,510
69,510
70,511
71,511
72,511
73,511
74,512
75,512
76,512
77,512
78,512
79,512
80,511
81,511
82,511
83,511
84,512
85,511
86,511
87,511
88,511
89,511
90,511
91,511
92,510
93,510
94,508
95,507
96,505
97,504
98,501
99,499
100,496
101,494
102,491
103,486
104,480
105,475
106,470
107,464
108,459
109,454
110,450
111,446
112,444
113,441
114,439
115,437
116,435
117,436
118,437
119,439
120,443
121,449
122,461
123,475
124,493
125,515
126,542
127,570
128,596
129,621
130,645
131,670
132,695
133,716
134,734
135,748
136,758
137,766
138,775
139,783
140,789
141,791
142,790
143,783
144,772
145,754
146,731
147,704
148,677
149,652
150,632
151,616
152,603
153,588
154,575
155,561
156,548
157,537
158,527
159,518
160,512
161,505
162,499
163,494
164,490
165,486
166,482
167,479
168,477
169,475
170,473
171,471
172,469
173,467
174,466
175,464
176,463
177,461
178,461
179,462
180,461
181,461
182,462
183,461
184,461
185,461
186,461
187,461
188,461
189,461
190,461
191,460
192,460
193,460
194,461
195,462
196,462
197,462
198,462
199,463
200,463
201,462
202,463
203,463
204,463
205,463
206,463
207,464
208,465
209,466
210,466
211,465
212,465
213,465
214,465
215,466
216,466
217,466
218,467
219,468
220,468
221,469
222,470
223,470
224,471
225,471
226,472
227,474
228,475
229,476
230,476
231,477
232,478
233,477
234,477
235,477
236,478
237,478
238,478
239,478
240,478
241,478
242,479
243,479
244,480
245,480
246,481
247,482
248,482
249,483
250,483
251,484
252,485
253,486
254,487
255,487
256,487
257,488
258,488
259,489
260,489
261,489
262,489
263,489
264,489
265,489
266,489
267,489
268,488
269,488
270,489
271,489
272,491
273,491
274,492
275,492
276,493
277,494
278,494
279,495
280,495
281,496
282,496
283,497
284,498
285,498
286,499
287,499
288,500
289,499
290,499
291,499
292,499
293,500
294,500
295,500
296,500
297,500
298,500
299,500
300,500
301,501
302,501
303,501
304,502
305,501
306,501
307,501
308,502
309,503
310,504
311,503
312,504
313,504
314,504
315,505
316,504
317,505
318,505
319,506
320,507
321,508
322,508
323,509
324,508
325,509
326,509
327,509
328,509
329,510
330,511
331,511
332,510
333,510
334,510
335,510
336,510
337,510
338,510
339,510
340,509
341,510
342,511
343,512
344,513
345,513
346,514
347,515
348,515
349,516
350,517
351,517
352,518
353,518
354,518
355,518
356,518
357,518
358,518
359,519
360,520
361,521
362,522
363,523
364,524
365,525
366,525
367,525
368,526
369,526
370,525
371,526
372,526
373,526
374,526
375,526
376,526
377,525
378,526
379,526
380,527
381,526
382,526
383,527
384,526
385,526
386,525
387,525
388,524
389,523
390,522
391,521
392,520
393,519
394,518
395,517
396,516
397,515
398,514
399,514
400,514
401,512
402,512
403,511
404,510
405,509
406,508
407,507
408,507
409,505
410,504
411,504
412,504
413,503
414,503
415,503
416,503
417,503
418,503
419,504
420,503
421,504
422,503
423,503
424,503
425,503
426,504
427,504
428,503
429,503
430,503
431,504
432,504
433,504
434,504
435,504
436,505
437,505
438,505
439,504
440,505
441,505
442,506
443,506
444,507
445,508
446,508
447,508
448,508
449,507
450,507
451,507
452,507
453,507
454,507
455,507
456,508
457,508
458,508
459,508
460,508
461,509
462,509
463,509
464,509
465,510
466,510
467,510
468,510
469,510
470,510
471,510
472,510
473,511
474,511
475,512
476,512
477,513
478,513
479,512
480,512
481,513
482,513
483,513
484,513
485,514
486,514
487,514
488,514
489,514
490,513
491,513
492,513
493,514
494,514
495,514
496,514
497,513
498,513
499,513
500,513
501,514
502,513
503,514
504,514
505,515
506,515
507,514
508,514
509,514
510,514
511,515
512,514
513,514
514,514
515,514
516,514
517,515
518,515
519,514
520,515
521,516
522,516
523,515
524,514
525,515
526,515
527,515
528,514
529,514
530,514
531,513
532,513
533,512
534,512
535,513
536,513
537,513
538,513
539,514
540,514
541,514
542,513
543,513
544,513
545,512
546,512
547,512
548,511
549,512
550,511
551,510
552,510
553,509
554,508
555,508
556,508
557,507
558,507
559,506
560,505
561,505
562,504
563,504
564,505
565,505
566,505
567,506
568,507
569,507
570,508
571,509
572,510
573,510
574,510
575,509
576,508
577,508
578,508
579,508
580,508
581,509
582,509
583,509
584,510
585,510
586,511
587,511
588,512
589,514
590,515
591,515
592,516
593,517
594,518
595,518
596,519
597,518
598,519
599,520
600,521
601,521
602,522
603,523
604,524
605,524
606,525
607,525
608,524
609,524
610,523
611,522
612,521
613,521
614,520
615,519
616,518
617,518
618,518
619,517
620,516
621,516
622,516
623,516
624,516
625,517
626,517
627,517
628,516
629,516
630,516
631,516
632,516
633,516
634,516
635,516
636,516
637,516
638,515
639,515
640,515
641,514
642,513
643,513
644,514
645,514
646,514
647,514
648,515
649,514
650,514
651,515
652,515
653,514
654,514
655,514
656,513
657,512
658,512
659,511
660,511
661,509
662,508
663,504
664,501
665,497
666,493
667,488
668,483
669,478
670,472
671,466
672,461
673,455
674,451
675,448
676,446
677,444
678,443
679,444
680,446
681,449
682,453
683,458
684,467
685,480
686,498
687,520
688,545
689,574
690,603
691,629
692,655
693,684
694,711
695,734
696,754
697,770
698,782
699,794
700,805
701,814
702,823
703,830
704,833
705,832
706,825
707,811
708,792
709,768
710,739
711,708
712,680
713,656
714,637
715,621
716,604
717,588
718,572
719,557
720,544
721,532
722,523
723,514
724,507
725,500
726,493
727,487
728,483
729,480
730,477
731,473
732,471
733,468
734,467
735,465
736,465
737,464
738,463
739,462
740,461
741,461
742,460
743,459
744,460
745,459
746,459
747,459
748,458
749,458
750,457
751,457
752,457
753,457
754,457
755,456
756,456
757,456
758,457
759,458
760,459
761,459
762,459
763,460
764,460
765,462
766,463
767,463
768,462
769,462
770,463
771,463
772,464
773,464
774,464
775,465
776,465
777,465
778,465
779,466
780,466
781,467
782,467
783,468
784,469
785,469
786,469
787,470
788,470
789,470
790,469
791,470
792,472
793,472
794,472
795,472
796,472
797,473
798,474
799,475
800,476
801,476
802,476
803,478
804,478
805,479
806,479
807,479
808,480
809,480
810,480
811,481
812,481
813,481
814,481
815,481
816,482
817,481
818,480
819,480
820,480
821,481
822,481
823,482
824,483
825,483
826,483
827,483
828,483
829,483
830,483
831,484
832,485
833,486
834,485
835,485
836,485
837,484
838,485
839,486
840,487
841,487
842,486
843,485
844,486
845,486
846,487
847,486
848,487
849,487
850,487
851,488
852,487
853,488
854,488
855,490
856,491
857,491
858,491
859,491
860,492
861,492
862,493
863,494
864,495
865,495
866,495
867,496
868,496
869,496
870,496
871,496
872,497
873,496
874,497
875,497
876,497
877,498
878,499
879,499
880,500
881,500
882,500
883,501
884,501
885,501
886,501
887,501
888,501
889,501
890,501
891,501
892,502
893,502
894,503
895,503
896,504
897,504
898,505
899,506
900,507
901,507
902,508
903,509
904,509
905,510
906,511
907,511
908,511
909,511
910,510
911,510
912,511
913,511
914,510
915,511
916,512
917,512
918,513
919,513
920,514
921,515
922,517
923,518
924,518
925,519
926,519
927,519
928,521
929,521
930,521
931,522
932,522
933,522
934,522
935,522
936,523
937,523
938,523
939,523
940,524
941,523
942,523
943,523
944,523
945,523
946,522
947,522
948,522
949,521
950,520
951,519
952,518
953,517
954,516
955,516
956,515
957,514
958,512
959,512
960,512
961,511
962,511
963,511
964,511
965,511
966,510
967,509
968,508
969,507
970,506
971,505
972,505
973,504
974,503
975,503
976,503
977,502
978,502
979,502
980,502
981,501
982,500
983,501
984,502
985,502
986,501
987,502
988,502
989,502
990,501
991,502
992,502
993,502
994,502
995,502
996,502
997,502
998,502
999,502
1000,502
1001,502
1002,502
1003,503
1004,503
1005,504
1006,504
1007,504
1008,504
1009,504
1010,504
1011,504
1012,504
1013,504
1014,505
1015,506
1016,505
1017,504
1018,505
1019,506
1020,506
1021,506
1022,507
1023,507
1024,508
1025,508
1026,508
1027,508
1028,508
1029,509
1030,509
1031,508
1032,509
1033,509
1034,510
1035,509
1036,508
1037,508
1038,508
1039,509
1040,510
1041,510
1042,511
1043,511
1044,511
1045,511
1046,511
1047,511
1048,510
1049,510
1050,510
1051,510
1052,510
1053,510
1054,510
1055,509
1056,510
1057,509
1058,508
1059,508
1060,509
1061,509
1062,510
1063,510
1064,510
1065,510
1066,511
1067,511
1068,511
1069,511
1070,511
1071,511
1072,512
1073,511
1074,511
1075,511
1076,511
1077,511
1078,511
1079,511
1080,511
1081,511
1082,511
1083,511
1084,511
1085,511
1086,511
1087,511
1088,511
1089,510
1090,511
1091,510
1092,509
1093,508
1094,508
1095,508
1096,507
1097,507
1098,507
1099,508
1100,509
1101,509
1102,509
1103,510
1104,510
1105,510
1106,510
1107,509
1108,509
1109,508
1110,508
1111,507
1112,508
1113,508
1114,507
1115,507
1116,507
1117,506
1118,507
1119,506
1120,507
1121,507
1122,507
1123,506
1124,505
1125,504
1126,504
1127,504
1128,504
1129,503
1130,503
1131,502
1132,502
1133,502
1134,501
1135,501
1136,500
1137,499
1138,499
1139,499
1140,500
1141,500
1142,500
1143,502
1144,502
1145,503
1146,503
1147,504
1148,504
1149,504
1150,505
1151,504
1152,504
1153,503
1154,503
1155,503
1156,503
1157,504
1158,504
1159,504
1160,506
1161,507
1162,507
1163,508
1164,510
1165,511
1166,512
1167,513
1168,514
1169,515
1170,515
1171,516
1172,515
1173,515
1174,515
1175,515
1176,515
1177,516
1178,517
1179,517
1180,517
1181,519
1182,519
1183,519
1184,519
1185,519
1186,517
1187,516
1188,516
1189,516
1190,515
1191,515
1192,515
1193,514
1194,514
1195,513
1196,513
1197,514
1198,514
1199,515
1200,515
1201,514
1202,515
1203,516
1204,516
1205,516
1206,516
1207,516
1208,515
1209,515
1210,516
1211,516
1212,516
1213,516
1214,516
1215,515
1216,515
1217,515
1218,515
1219,515
1220,515
1221,515
1222,515
1223,515
1224,515
1225,515
1226,515
1227,516
1228,515
1229,515
1230,515
1231,514
1232,514
1233,512
1234,511
1235,509
1236,507
1237,504
1238,501
1239,498
1240,494
1241,489
1242,485
1243,479
1244,472
1245,466
1246,461
1247,455
1248,451
1249,447
1250,444
1251,443
1252,442
1253,440
1254,441
1255,443
1256,447
1257,452
1258,459
1259,468
1260,481
1261,502
1262,526
1263,551
1264,580
1265,610
1266,639
1267,670
1268,701
1269,728
1270,751
1271,769
1272,785
1273,798
1274,811
1275,822
1276,832
1277,840
1278,848
1279,850
1280,848
1281,838
1282,823
1283,801
1284,775
1285,744
1286,713
1287,684
1288,659
1289,639
1290,620
1291,600
1292,582
1293,564
1294,548
1295,535
1296,522
1297,510
1298,499
1299,489
1300,483
1301,479
1302,472
1303,468
1304,465
1305,462
1306,460
1307,458
1308,456
1309,455
1310,454
1311,454
1312,452
1313,451
1314,450
1315,449
1316,449
1317,449
1318,449
1319,448
1320,448
1321,447
1322,447
1323,447
1324,447
1325,447
1326,447
1327,447
1328,447
1329,448
1330,448
1331,448
1332,448
1333,449
1334,449
1335,450
1336,450
1337,451
1338,451
1339,452
1340,452
1341,453
1342,455
1343,455
1344,456
1345,457
1346,457
1347,459
1348,460
1349,461
1350,462
1351,463
1352,463
1353,463
1354,463
1355,463
1356,464
1357,463
1358,463
1359,462
1360,463
1361,463
1362,463
1363,463
1364,462
1365,463
1366,463
1367,464
1368,465
1369,466
1370,466
1371,466
1372,466
1373,466
1374,467
1375,467
1376,468
1377,468
1378,468
1379,468
1380,469
1381,470
1382,470
1383,470
1384,470
1385,470
1386,471
1387,470
1388,470
1389,470
1390,471
1391,471
1392,472
1393,472
1394,472
1395,474
1396,474
1397,475
1398,475
1399,476
1400,478
1401,477
1402,478
1403,479
1404,480
1405,479
1406,479
1407,479
1408,480
1409,480
1410,480
1411,481
1412,480
1413,481
1414,481
1415,481
1416,480
1417,481
1418,482
1419,483
1420,483
1421,483
1422,483
1423,485
1424,486
1425,487
1426,487
1427,487
1428,487
1429,487
1430,487
1431,488
1432,487
1433,487
1434,487
1435,487
1436,488
1437,488
1438,488
1439,489
1440,490
1441,491
1442,492
1443,493
1444,494
1445,494
1446,493
1447,492
1448,493
1449,492
1450,492
1451,492
1452,493
1453,494
1454,494
1455,495
1456,495
1457,495
1458,495
1459,495
1460,496
1461,496
1462,497
1463,499
1464,499
1465,499
1466,499
1467,500
1468,500
1469,501
1470,501
1471,502
1472,502
1473,503
1474,503
1475,504
1476,504
1477,504
1478,504
1479,505
1480,506
1481,506
1482,506
1483,507
1484,507
1485,508
1486,508
1487,509
1488,509
1489,509
1490,509
1491,510
1492,511
1493,512
1494,512
1495,512
1496,512
1497,512
1498,513
1499,514
1500,515
1501,517
1502,517
1503,516
1504,517
1505,516
1506,517
1507,517
1508,518
1509,518
1510,519
1511,519
1512,519
1513,519
1514,520
1515,520
1516,519
1517,520
1518,520
1519,520
1520,521
1521,521
1522,521
1523,521
1524,521
1525,520
1526,519
1527,518
1528,517
1529,516
1530,515
1531,515
1532,514
1533,513
1534,513
1535,513
1536,513
1537,512
1538,512
1539,512
1540,512
1541,511
1542,511
1543,510
1544,509
1545,508
1546,508
1547,508
1548,508
1549,508
1550,507
1551,506
1552,506
1553,505
1554,505
1555,505
1556,506
1557,505
1558,505
1559,505
1560,506
1561,506
1562,506
1563,506
1564,506
1565,506
1566,505
1567,505
1568,505
1569,505
