422	446	460	551	513	565	609	726	784	790	803	527	419	671	496	529
975	993	1006	1101	1064	1115	1152	1263	1359	1389	1422	528	427	669	478	529
1678	1689	1696	1761	1754	1773	1813	1803	1862	1877	1902	488	429	647	506	521
2243	2247	2264	2455	2447	2467	2507	2541	2661	2696	2704	523	454	650	494	538
2923	2933	2942	3115	3106	3128	3177	3163	3204	3208	3223	517	393	637	510	523
3622	3635	3647	3748	3738	3760	nan	3924	nan	nan	nan	527	413	664	465	485
4241	4252	4263	4430	4423	4443	4487	4522	4542	4559	4581	522	400	632	474	514
5264	5274	5281	5364	5357	5375	5411	5442	5460	5482	5501	527	500	671	504	522
5973	6005	6019	6114	6107	6127	6169	6219	6337	6353	6375	516	421	629	503	535
6641	6650	6662	6752	6744	6766	6809	6842	6859	6869	6958	521	408	663	525	506
7243	7256	7262	7339	7331	7352	7389	7401	7443	7460	7505	519	399	657	493	537
7725	7750	7761	7942	7906	7957	7990	8122	8201	8224	8244	521	408	662	476	529
8403	8412	8421	8618	8592	8645	8690	8680	8721	8731	8803	517	395	654	521	502
9081	9089	9101	9294	9287	9308	9351	9384	9420	9432	9444	530	433	630	487	514
9757	9774	9798	9886	9877	9900	9949	9938	9982	10000	10023	524	393	630	501	514
10374	10389	10399	10460	10450	10473	10489	10582	10703	10726	10742	520	391	653	484	511
10960	10972	10980	11038	11030	11051	11089	11103	11142	11156	11160	506	404	668	499	495
11522	11532	11541	11697	11671	11723	11770	11762	11920	11945	11961	534	399	647	505	542
12221	12231	12241	12433	12426	12447	12489	12481	12701	12715	12722	526	456	641	505	518
12884	12893	12901	13086	13078	13099	13149	13141	13162	13189	13202	528	408	635	509	510
13502	13512	13521	13700	13693	13713	nan	13782	nan	nan	nan	515	385	651	486	502
14201	14207	14222	14322	14287	14336	nan	14402	nan	nan	nan	514	414	673	509	500
14862	14872	14881	15076	15069	15089	15130	15120	15181	15203	15221	520	427	640	489	509
15839	15849	15860	15953	15945	15965	16005	16022	16043	16062	16081	523	426	632	500	523
16421	16430	16439	16608	16570	16622	16670	16661	16722	16734	16740	543	372	620	489	506
17098	17108	17124	17220	17212	17233	17272	17281	17321	17341	17380	527	389	653	498	521
17757	17770	17777	17842	17807	17856	17903	17938	18100	18112	18119	519	425	687	507	500
18341	18352	18361	18460	18434	18486	18530	18559	18581	18592	18602	524	414	655	492	506
18976	18988	19003	19100	19094	19114	19148	19158	19318	19329	19340	520	437	627	491	519
19580	19586	19598	19693	19686	19708	nan	19878	nan	nan	nan	520	419	634	491	508
20137	20150	20173	20264	20228	20279	nan	20359	nan	nan	nan	527	404	652	494	511
20660	20669	20679	20860	20833	20886	20927	20960	20982	21001	21022	528	404	671	500	507
21382	21388	21406	21592	21568	21618	21668	21696	21719	21731	21738	533	415	652	497	505
22339	22350	22361	22463	22457	22477	22528	22520	22738	22749	22758	526	449	627	507	507
22959	22967	22981	23140	23132	23153	23204	23219	23258	23272	23277	519	412	643	494	508
23597	23606	23619	23788	23780	23801	23846	23855	23880	23903	23918	517	428	649	504	552
24277	24286	24301	24458	24452	24472	nan	24657	nan	nan	nan	519	443	661	481	773
24916	24928	24938	25103	25097	25118	nan	25295	nan	nan	nan	526	464	649	478	799
25516	25525	25537	25697	25689	25710	25765	25777	25798	25813	25839	527	401	643	500	996
26119	26125	26139	26295	26287	26309	26363	26376	26398	26414	26438	526	401	654	496	763
26837	26847	26857	26906	26868	26921	nan	26996	nan	nan	nan	524	440	667	498	529
27378	27384	27395	27588	27564	27615	nan	27697	nan	nan	nan	514	415	658	494	542
28056	28064	28076	28256	28251	28269	28320	28333	28376	28390	28396	520	453	632	492	519
28732	28746	28757	28862	28854	28875	28923	28955	28976	28989	28995	523	432	638	499	536
29334	29347	29359	29464	29426	29479	nan	29634	nan	nan	nan	528	424	656	485	516
29934	29949	29974	30065	30028	30080	nan	30235	nan	nan	nan	520	432	665	481	519
30515	30522	30535	30678	30656	30706	30786	30736	30955	30966	30977	549	379	615	461	517
31200	31205	31236	31292	31271	31326	31381	31575	31343	31396	31417	382	325	634	409	515
31733	31739	31754	31870	31834	31880	31897	31927	32103	32145	32183	591	430	596	251	537
32280	32289	32331	32335	32404	32419	32470	32498	32587	32630	32720	395	178	898	408	513
nan	nan	nan	32807	nan	32903	32953	33248	32977	33049	33195	569	45	231	401	510
nan	nan	nan	33451	nan	33465	nan	33564	nan	nan	nan	553	460	649	453	512
nan	nan	nan	33960	nan	33975	nan	34011	nan	nan	nan	524	404	668	535	489
34140	34246	34330	34466	34431	34480	nan	34650	nan	nan	nan	521	383	674	444	494
34848	34860	34871	34964	34939	34988	35043	35027	35112	35118	35152	490	368	662	492	516
35366	35383	35390	35481	35459	35506	nan	35673	nan	nan	nan	509	435	688	472	526
35880	35896	35920	35994	35974	36019	36058	36069	36190	36227	36245	524	420	654	489	513
36388	36401	36428	36504	36480	36527	36579	36685	36688	36727	36750	527	379	641	492	512
36887	36897	36927	37013	36983	37027	nan	37187	nan	nan	nan	528	361	670	497	515
37298	37316	37328	37506	37480	37520	37573	37630	37674	37720	37751	521	358	677	503	514
37883	37897	37926	37999	37980	38021	38056	38068	38129	38134	38167	514	371	682	503	493
38397	38420	38435	38516	38494	38539	38593	38670	38808	38817	38829	555	406	664	486	528
38929	38943	38973	39046	39021	39069	39121	39110	39248	39269	39293	527	392	640	486	508
39446	39481	39503	39577	39553	39598	39639	39848	39654	39666	39689	522	397	667	481	537
40026	40037	40104	40111	40078	40124	40175	40191	40288	40327	40353	530	399	667	481	512
40511	40542	40567	40639	40617	40662	40714	40769	40892	40919	40951	525	365	682	473	524
41087	41105	41127	41203	41178	41226	41278	41264	41403	41419	41461	532	388	668	495	513
41685	41698	41725	41794	41773	41819	41879	41970	41885	41891	41953	544	414	677	487	510
42264	42283	42302	42376	42355	42401	42452	42570	42575	42613	42630	542	420	690	467	509
42815	42835	42854	42929	42904	42953	43000	43127	43142	43160	43188	527	388	668	483	536
43359	43377	43389	43474	43449	43497	43560	43534	43572	43585	43592	507	376	665	504	543
43969	43994	44002	44041	44019	44066	nan	44241	nan	nan	nan	511	419	722	466	526
44545	44561	44569	44657	44636	44683	nan	44849	nan	nan	nan	540	438	683	455	543
45182	45198	45211	45291	45270	45317	45356	45405	45508	45535	45548	532	407	645	487	524
45792	45818	45867	45868	45844	45892	45938	46049	46090	46095	46128	520	387	658	505	516
46248	46256	46269	46416	46392	46439	46500	46608	46489	46506	46511	529	387	663	480	511
