time,ecg
1,517
2,517
3,516
4,516
5,515
6,515
7,515
8,515
9,516
10,516
11,515
12,515
13,515
14,515
15,515
16,516
17,515
18,515
19,514
20,513
21,513
22,513
23,513
24,515
25,515
26,516
27,516
28,516
29,515
30,514
31,514
32,513
33,512
34,512
35,511
36,511
37,512
38,511
39,512
40,512
41,514
42,515
43,515
44,516
45,515
46,515
47,515
48,515
49,513
50,512
51,511
52,510
53,510
54,511
55,512
56,512
57,512
58,512
59,513
60,513
61,514
62,514
63,513
64,511
65,511
66,512
67,512
68,511
69,511
70,511
71,512
72,512
73,512
74,512
75,512
76,512
77,512
78,512
79,513
80,513
81,513
82,512
83,512
84,512
85,512
86,511
87,510
88,510
89,510
90,510
91,509
92,509
93,509
94,508
95,509
96,508
97,508
98,509
99,509
100,510
101,510
102,510
103,511
104,510
105,511
106,511
107,510
108,510
109,511
110,511
111,510
112,509
113,510
114,509
115,509
116,508
117,509
118,510
119,510
120,511
121,510
122,510
123,509
124,510
125,510
126,509
127,508
128,508
129,508
130,507
131,506
132,507
133,507
134,507
135,507
136,507
137,507
138,507
139,507
140,506
141,507
142,506
143,506
144,506
145,505
146,504
147,503
148,503
149,503
150,503
151,504
152,504
153,505
154,504
155,505
156,506
157,505
158,504
159,504
160,504
161,503
162,503
163,503
164,503
165,503
166,503
167,502
168,502
169,503
170,503
171,503
172,503
173,502
174,502
175,501
176,502
177,503
178,503
179,502
180,502
181,501
182,501
183,501
184,500
185,500
186,500
187,500
188,500
189,500
190,502
191,502
192,501
193,501
194,501
195,500
196,500
197,500
198,501
199,500
200,500
201,501
202,502
203,502
204,503
205,503
206,504
207,504
208,505
209,505
210,505
211,506
212,506
213,507
214,507
215,507
216,507
217,507
218,507
219,506
220,505
221,504
222,504
223,503
224,502
225,503
226,504
227,505
228,505
229,505
230,505
231,505
232,505
233,506
234,506
235,505
236,505
237,505
238,504
239,504
240,503
241,503
242,503
243,503
244,503
245,504
246,505
247,506
248,506
249,507
250,508
251,509
252,510
253,511
254,511
255,510
256,508
257,507
258,507
259,505
260,504
261,504
262,504
263,505
264,506
265,506
266,506
267,505
268,507
269,508
270,508
271,507
272,506
273,507
274,508
275,509
276,507
277,505
278,504
279,504
280,504
281,505
282,505
283,505
284,503
285,502
286,502
287,501
288,500
289,500
290,501
291,500
292,500
293,500
294,501
295,501
296,501
297,501
298,501
299,500
300,499
301,498
302,496
303,494
304,492
305,489
306,484
307,478
308,472
309,465
310,456
311,448
312,441
313,436
314,430
315,424
316,420
317,418
318,418
319,419
320,421
321,424
322,429
323,433
324,439
325,444
326,449
327,455
328,461
329,467
330,477
331,493
332,511
333,531
334,554
335,580
336,609
337,643
338,679
339,713
340,742
341,768
342,790
343,806
344,816
345,820
346,818
347,815
348,811
349,805
350,799
351,792
352,782
353,769
354,755
355,738
356,719
357,700
358,683
359,665
360,650
361,635
362,622
363,610
364,600
365,591
366,583
367,573
368,564
369,554
370,544
371,534
372,523
373,512
374,503
375,495
376,487
377,480
378,472
379,465
380,459
381,454
