nan	66	89	284	306	315	408	353	487	530	558	517	437	670	461	512
868	892	904	979	959	998	1058	1006	1189	1218	1251	518	458	681	646	518
1618	1648	1669	1735	1715	1755	1835	1764	2056	2085	2125	529	449	670	623	499
2368	2397	2437	2552	2533	2573	2636	2622	2751	2807	2843	529	449	669	446	503
3259	3273	3338	3340	3320	3361	3462	3422	3568	3587	3619	550	462	670	459	523
3874	3893	3907	4106	4087	4127	4190	4135	4324	4347	4388	520	449	660	632	531
4730	4775	4793	4846	4826	4867	4945	4874	5065	5093	5121	518	447	671	641	521
5386	5413	5457	5585	5564	5605	5685	5613	5772	5831	5860	521	436	676	648	532
6016	6053	6093	6301	6281	6320	6378	6328	6528	6549	6579	505	455	678	636	529
6764	6784	6851	7035	7015	7054	7130	7104	7234	7273	7314	514	461	692	462	520
7518	7533	7567	7748	7730	7769	7834	7822	7958	7987	8024	521	453	674	460	513
8361	8384	8471	8473	8454	8494	8578	8501	8662	8712	8758	528	443	653	617	511
8951	8963	8977	9185	9165	9206	9331	9213	9401	9421	9440	515	447	648	620	534
9775	9817	9838	9892	9871	9911	9978	9918	10117	10123	10159	526	448	659	632	516
10328	10340	10383	10588	10568	10609	10691	10615	10800	10836	10870	524	441	662	640	516
11090	11113	11169	11313	11293	11333	11411	11341	11526	11570	11597	512	457	701	674	525
11950	11983	12040	12074	12054	12093	12158	12101	12279	12327	12365	517	427	666	635	500
12894	12922	12933	13011	12992	13029	13084	13075	13226	13267	13292	534	438	690	457	520
13776	13811	13824	13890	13871	13910	14021	13957	13983	14028	14048	539	463	708	498	538
14609	14619	14626	14765	14746	14786	14939	14846	14973	15012	15049	480	459	695	478	542
15494	15527	15533	15603	15584	15624	15735	15632	15753	15767	15808	503	438	650	615	492
16153	16173	16191	16380	16359	16400	16511	16408	16579	16613	16626	525	448	660	628	519
16909	16927	16944	17099	17080	17121	17196	17128	17330	17370	17389	508	419	642	613	542
17698	17722	17737	17814	17792	17833	17926	17841	17997	18052	18054	531	441	672	640	502
18389	18446	18464	18515	18495	18534	18619	18543	18704	18752	18757	532	460	684	642	492
19051	19067	19074	19202	19182	19221	19292	19230	19417	19445	19473	514	484	699	652	529
19784	19803	19829	19901	19861	19917	19929	19945	19946	20118	20189	480	99	269	174	709
20395	20410	20421	20627	20608	20648	20764	20698	20838	20865	20914	502	434	664	478	531
21042	21130	21147	21359	21340	21380	21442	21427	21454	21502	21537	525	481	682	489	521
21808	21874	21933	22080	22060	22101	22161	22109	22305	22316	22379	539	464	669	637	510
22698	22714	22731	22784	22763	22804	22890	22811	22995	23028	23066	548	454	663	637	504
23378	23409	23494	23497	23477	23517	23689	23524	23694	23744	23774	533	452	676	653	521
24137	24181	24210	24257	24237	24275	24373	24284	24382	24399	24437	543	459	699	660	481
24815	24841	24872	25091	25073	25112	25252	25164	25306	25344	25360	526	449	703	467	536
