757	766	776	1050	1030	1077	1124	1136	1337	1360	1375	525	402	1017	380	533
1637	1646	1655	1917	1903	1947	2007	1996	2218	2229	2235	521	389	1022	379	540
2716	2726	2736	2824	2808	2854	2905	2916	3138	3146	3156	521	401	1009	385	541
3617	3626	3636	3715	3699	3743	3806	3797	4018	4025	4035	520	385	1021	383	540
4338	4346	4355	4638	4623	4666	4727	4717	4938	4954	4976	519	389	1022	374	535
5496	5507	5516	5598	5584	5627	5687	5677	5918	5926	5936	518	386	1022	376	545
6456	6467	6475	6561	6547	6591	6646	6639	6879	6885	6896	520	394	1022	383	541
7417	7427	7436	7476	7462	7505	7567	7557	7779	7789	7796	520	385	1021	383	540
8118	8127	8137	8395	8378	8424	8488	8476	8699	8709	8717	521	388	1022	376	543
9198	9207	9216	9284	9268	9313	9366	9376	9599	9613	9637	520	399	995	388	534
9798	9807	9817	10074	10057	10102	10167	10157	10359	10366	10377	526	384	948	406	536
10557	10567	10577	10768	10751	10795	10845	10857	11078	11087	11097	528	393	918	409	543
11259	11267	11276	11462	11447	11490	11546	11556	11759	11776	11797	527	384	957	404	532
11878	11887	11897	12178	12163	12206	12268	12258	12458	12483	12496	527	373	1008	389	540
12679	12687	12697	12974	12955	13002	13069	13058	13279	13287	13297	528	384	1022	370	556
13819	13828	13837	13880	13865	13909	13969	13958	14179	14194	14217	519	383	1022	359	548
14799	14808	14817	14878	14863	14906	14969	14958	15179	15195	15217	518	387	1022	362	543
15778	15788	15797	15876	15859	15904	15969	15958	16180	16202	16218	519	386	1022	368	541
16718	16730	16738	16834	16815	16862	16908	16918	17140	17151	17158	519	390	1022	373	549
17439	17447	17457	17734	17715	17761	17808	17817	18040	18047	18058	520	390	1014	383	542
18320	18328	18338	18599	18584	18628	18689	18679	18899	18910	18918	521	383	1022	375	549
19160	19169	19178	19443	19429	19473	19528	19520	19739	19764	19778	523	393	1021	380	540
19980	19988	19997	20260	20246	20289	20349	20339	20560	20581	20598	526	389	1010	385	527
20760	20768	20778	21039	21025	21068	21129	21120	21340	21354	21378	528	387	1002	388	531
21560	21568	21578	21822	21808	21852	21909	21900	22120	22126	22139	524	388	1003	395	531
22320	22329	22339	22576	22558	22604	22649	22660	22881	22902	22919	534	386	988	387	524
23020	23030	23039	23319	23305	23348	23410	23400	23641	23645	23659	532	388	996	385	531
23800	23809	23819	24067	24052	24097	24148	24159	24381	24387	24399	530	404	983	391	536
24581	24590	24599	24877	24860	24906	24970	24958	25181	25201	25219	526	387	990	385	528
25401	25409	25418	25700	25685	25729	25790	25779	26001	26015	26039	525	385	1012	381	536
26220	26229	26239	26499	26484	26528	26590	26579	26821	26826	26839	526	382	1022	376	541
27020	27029	27039	27298	27282	27326	27390	27379	27600	27620	27639	526	387	1022	377	531
27801	27809	27819	28098	28083	28127	28190	28180	28401	28424	28439	527	388	1022	379	532
28640	28649	28659	28919	28904	28947	29010	28999	29241	29259	29279	523	386	1022	378	526
29421	29428	29438	29718	29702	29747	29809	29799	30001	30024	30039	528	380	998	393	529
30221	30229	30238	30504	30489	30532	30591	30580	30821	30826	30839	526	386	1022	376	539
31021	31029	31039	31304	31289	31334	31471	31382	31600	31622	31640	528	389	1022	380	535
31842	31849	31860	32122	32107	32151	32213	32202	32420	32442	32460	521	390	1022	384	532
32623	32630	32640	32918	32902	32947	33032	33001	33222	33227	33240	526	385	996	393	531
33402	33411	33421	33684	33669	33713	33816	33762	33981	34005	34022	526	386	1022	381	538
34182	34190	34200	34454	34436	34482	34554	34539	34761	34770	34780	524	395	1021	382	542
34963	34970	34980	35248	35233	35277	35394	35325	35563	35569	35581	523	395	1016	383	542
35783	35791	35800	36066	36051	36095	36216	36144	36382	36390	36402	521	390	1006	391	538
36582	36590	36601	36872	36856	36901	36993	36960	37162	37186	37201	523	393	1002	393	536
37404	37412	37422	37683	37668	37712	37774	37762	38002	38009	38024	519	385	1019	386	542
38165	38171	38181	38449	38434	38479	38532	38523	38763	38776	38781	524	400	1022	374	542
38883	38892	38901	39171	39155	39200	39251	39244	39484	39492	39501	536	398	1022	382	544
39623	39632	39641	39922	39908	39951	40013	40002	40243	40250	40262	533	382	1021	383	541
40495	40511	40522	40696	40678	40724	40772	40781	41003	41012	41022	529	394	995	390	541
41143	41152	41162	41440	41423	41468	41533	41522	41724	41738	41762	533	382	978	399	528
41864	41872	41881	42159	42142	42187	42252	42242	42464	42478	42501	533	387	1022	379	531
42623	42631	42642	42897	42877	42924	42970	42980	43224	43229	43242	532	390	983	400	530
43363	43372	43382	43650	43634	43678	43732	43724	43944	43952	43962	532	382	1021	395	538
44144	44152	44162	44442	44428	44471	44554	44523	44743	44767	44782	527	378	1022	374	536
44963	44973	44982	45242	45228	45271	45332	45321	45564	45571	45581	532	376	1022	372	541
45723	45732	45742	46017	45998	46044	46091	46101	46324	46341	46362	530	388	1022	381	527
46483	46492	46502	46738	46720	46766	46812	46821	47044	47061	47082	532	390	1022	383	528
47163	47172	47181	47462	47447	47491	47552	47542	47784	47791	47802	534	385	1022	384	539
47923	47932	47942	48217	48198	48245	48291	48302	48524	48530	48541	532	398	977	395	534
48684	48692	48701	48979	48964	49008	49053	49062	49283	49301	49321	532	384	1010	391	524
49463	49472	49481	49743	49729	49772	49832	49822	50043	50057	50062	529	383	1021	387	535
50263	50272	50281	50535	50516	50563	50610	50621	50844	50855	50861	523	396	1006	387	536
51143	51153	51162	51348	51334	51377	51433	51425	51664	51677	51683	526	395	967	400	529
51864	51872	51883	52157	52140	52186	52233	52243	52465	52473	52483	524	397	965	397	530
52624	52632	52643	52913	52896	52941	52993	53002	53205	53212	53222	528	398	963	403	534
53345	53354	53363	53642	53627	53671	53735	53723	53944	53961	53983	525	390	1013	387	528
54083	54092	54102	54378	54361	54407	54454	54463	54685	54702	54723	531	395	1006	388	529
54885	54893	54902	55161	55144	55189	55232	55242	55464	55484	55503	531	389	1004	385	526
55705	55713	55722	55989	55974	56019	56072	56064	56304	56311	56322	524	399	993	388	537
56544	56553	56562	56825	56811	56854	56913	56904	57125	57137	57142	524	389	995	396	529
57344	57353	57363	57636	57617	57663	57711	57721	57924	57943	57963	525	399	999	388	526
