time,ecg
1,467
2,458
3,451
4,442
5,435
6,427
7,420
8,414
9,407
10,400
11,395
12,390
13,386
14,383
15,382
16,381
17,382
18,383
19,385
20,386
21,388
22,390
23,391
24,390
25,390
26,389
27,388
28,387
29,386
30,384
31,383
32,382
33,381
34,381
35,382
36,384
37,386
38,389
39,392
40,395
41,398
42,400
43,403
44,404
45,405
46,406
47,406
48,406
49,404
50,403
51,402
52,400
53,399
54,399
55,400
56,402
57,404
58,407
59,410
60,413
61,415
62,418
63,420
64,422
65,423
66,423
67,423
68,422
69,421
70,419
71,418
72,417
73,417
74,417
75,417
76,418
77,421
78,423
79,426
80,429
81,432
82,433
83,435
84,436
85,436
86,436
87,435
88,434
89,433
90,431
91,430
92,428
93,428
94,427
95,427
96,430
97,431
98,433
99,436
100,440
101,441
102,443
103,444
104,444
105,444
106,444
107,443
108,441
109,440
110,438
111,437
112,436
113,435
114,434
115,434
116,435
117,437
118,440
119,443
120,445
121,448
122,449
123,452
124,452
125,453
126,453
127,452
128,451
129,450
130,447
131,446
132,444
133,443
134,442
135,441
136,443
137,445
138,447
139,450
140,453
141,455
142,458
143,460
144,461
145,462
146,462
147,461
148,460
149,458
150,456
151,454
152,452
153,451
154,451
155,451
156,453
157,455
158,458
159,461
160,463
161,467
162,469
163,471
164,472
165,472
166,473
167,473
168,473
169,472
170,472
171,471
172,471
173,471
174,472
175,473
176,476
177,479
178,482
179,485
180,489
181,492
182,494
183,497
184,499
185,500
186,500
187,500
188,500
189,499
190,498
191,497
192,497
193,497
194,498
195,499
196,502
197,504
198,507
199,510
200,513
201,516
202,519
203,520
204,522
205,523
206,523
207,523
208,522
209,522
210,520
211,519
212,518
213,517
214,517
215,517
216,519
217,521
218,524
219,527
220,529
221,532
222,534
223,536
224,536
225,536
226,536
227,536
228,535
229,533
230,531
231,530
232,529
233,527
234,527
235,527
236,528
237,529
238,531
239,533
240,536
241,538
242,540
243,542
244,542
245,542
246,543
247,542
248,539
249,537
250,535
251,533
252,530
253,529
254,528
255,528
256,529
257,531
258,532
259,535
260,536
261,539
262,540
263,541
264,541
265,541
266,540
267,539
268,536
269,534
270,531
271,529
272,526
273,524
274,523
275,523
276,524
277,525
278,527
279,529
280,532
281,535
282,536
283,537
284,536
285,536
286,535
287,534
288,532
289,530
290,527
291,525
292,524
293,522
294,521
295,520
296,521
297,521
298,524
299,526
300,528
301,529
302,531
303,531
304,531
305,531
306,531
307,529
308,527
309,526
310,524
311,520
312,519
313,516
314,515
315,515
316,515
317,517
318,519
319,520
320,522
321,524
322,525
323,527
324,527
325,527
326,526
327,525
328,522
329,519
330,517
331,515
332,512
333,511
334,510
335,510
336,511
337,512
338,514
339,516
340,518
341,520
342,521
343,522
344,522
345,522
346,521
347,520
348,519
349,516
350,515
351,513
352,511
353,509
354,508
355,508
356,509
357,511
358,513
359,515
360,518
361,520
362,522
363,523
364,524
365,524
366,524
367,523
368,521
369,519
370,516
371,514
372,511
373,510
374,510
375,510
376,511
377,513
378,515
379,518
380,521
