time,ecg
1,497
2,496
3,496
4,495
5,494
6,493
7,492
8,491
9,491
10,490
11,490
12,490
13,489
14,489
15,489
16,488
17,487
18,487
19,488
20,488
21,488
22,488
23,489
24,491
25,493
26,494
27,495
28,496
29,498
30,498
31,499
32,500
33,500
34,499
35,499
36,498
37,498
38,497
39,498
40,498
41,498
42,497
43,496
44,496
45,496
46,496
47,497
48,499
49,499
50,500
51,500
52,500
53,500
54,500
55,499
56,499
57,497
58,496
59,495
60,494
61,493
62,492
63,492
64,491
65,491
66,491
67,491
68,491
69,492
70,492
71,493
72,494
73,495
74,495
75,495
76,495
77,494
78,494
79,493
80,492
81,492
82,492
83,492
84,492
85,494
86,494
87,495
88,495
89,496
90,496
91,496
92,496
93,497
94,497
95,497
96,497
97,496
98,496
99,496
100,496
101,496
102,496
103,495
104,496
105,495
106,496
107,496
108,497
109,497
110,497
111,497
112,497
113,497
114,496
115,496
116,496
117,496
118,496
119,496
120,495
121,494
122,495
123,494
124,493
125,492
126,492
127,492
128,493
129,494
130,495
131,496
132,496
133,496
134,496
135,496
136,496
137,497
138,497
139,498
140,500
141,501
142,502
143,502
144,501
145,501
146,500
147,499
148,498
149,497
150,495
151,493
152,492
153,491
154,490
155,490
156,491
157,490
158,489
159,487
160,486
161,484
162,483
163,482
164,481
165,480
166,479
167,478
168,477
169,477
170,478
171,480
172,483
173,487
174,491
175,495
176,497
177,499
178,501
179,504
180,506
181,510
182,514
183,519
184,524
185,529
186,535
187,542
188,549
189,556
190,564
191,571
192,575
193,579
194,582
195,584
196,584
197,582
198,578
199,574
200,571
201,566
202,564
203,563
204,563
205,563
206,563
207,562
208,560
209,556
210,551
211,546
212,540
213,533
214,526
215,519
216,512
217,507
218,502
219,498
220,494
221,491
222,487
223,486
224,484
225,483
226,481
227,480
228,479
229,478
230,477
231,476
232,475
233,474
234,473
235,472
236,472
237,471
238,471
239,471
240,472
241,472
242,473
243,475
244,476
245,477
246,478
247,478
248,479
249,479
250,480
251,479
252,479
253,479
254,479
255,479
256,480
257,479
258,480
259,480
260,480
261,481
262,481
263,481
264,482
265,483
266,483
267,484
268,484
269,484
270,484
271,483
272,483
273,483
274,483
275,483
276,483
277,483
278,483
279,483
280,484
281,484
282,484
283,485
284,484
285,484
286,485
287,485
288,486
289,486
290,487
291,488
292,489
293,489
294,490
295,491
296,491
297,492
298,493
299,493
300,494
301,494
302,493
303,493
304,492
305,491
306,491
307,491
308,490
309,489
310,489
311,489
312,488
313,488
314,487
315,487
316,487
317,487
318,487
319,487
320,487
321,486
322,486
323,485
324,484
325,484
326,484
327,483
328,482
329,483
330,484
331,485
332,486
333,488
334,489
335,491
336,492
337,493
338,492
339,493
340,493
341,493
342,493
343,493
344,493
345,494
346,494
347,494
348,494
349,493
350,494
351,494
352,495
353,495
354,495
355,496
356,496
357,496
358,496
359,496
360,496
361,496
362,496
363,495
364,495
365,495
366,495
367,496
