420	428	439	580	570	630	648	642	740	754	759	511	350	568	549	560
1100	1108	1119	1282	1242	1289	1330	1297	1459	1470	1478	497	368	381	368	582
1797	1808	1818	1997	1964	2012	2052	2017	2179	2188	2200	562	440	461	449	668
2519	2527	2537	2719	2677	2728	2768	2737	2898	2909	2999	563	396	407	395	581
3378	3390	3419	3455	3447	3488	3507	3501	3618	3625	3699	523	382	600	583	610
3956	3968	3977	4115	4129	4167	4215	4179	4240	4253	4279	520	495	399	374	562
4777	4788	4797	4876	4870	4905	4946	4937	4976	5010	5017	548	534	610	455	640
5516	5528	5538	5717	5685	5727	5771	5737	5897	5913	5996	509	375	391	376	586
6256	6267	6277	6456	6425	6464	6509	6476	6477	6531	6539	537	407	423	392	616
7017	7026	7036	7216	7182	7225	7268	7236	7397	7414	7480	507	366	389	375	575
7716	7726	7737	7996	7961	8006	8026	8033	8174	8199	8276	559	383	401	395	594
8556	8563	8575	8694	8711	8744	8799	8757	8777	8814	8836	576	527	439	413	615
9275	9286	9296	9498	9487	9545	9562	9554	9692	9709	9716	510	353	575	552	609
10137	10144	10156	10216	10181	10225	10274	10315	10394	10411	10417	497	384	400	578	631
10756	10764	10775	10935	10906	10945	10988	10955	11116	11132	11216	547	404	421	408	602
11597	11610	11639	11658	11711	11723	11742	11734	11835	11846	11857	520	380	596	573	610
12193	12204	12215	12307	12323	12363	12409	12375	12393	12428	12435	593	530	402	376	577
12874	12885	12894	13077	13047	13084	13134	13093	13254	13279	13355	496	373	387	369	584
13572	13584	13594	13778	13743	13784	13828	13794	13954	13974	14056	546	404	414	396	583
14255	14267	14276	14495	14483	14528	14561	14597	14656	14670	14674	533	351	576	531	562
14995	15004	15014	15157	15139	15161	15162	15176	15354	15368	15376	491	387	397	374	605
15688	15704	15713	15894	15858	15904	15945	15912	16074	16084	16098	606	436	458	444	652
16415	16423	16435	16538	16556	16604	16644	16694	16773	16783	16795	544	485	380	562	584
17226	17240	17275	17294	17281	17343	17359	17394	17456	17475	17553	502	350	583	535	552
17912	17923	17954	17973	17963	18024	18040	18034	18134	18149	18154	506	359	588	570	577
18574	18582	18594	18652	18614	18667	18705	18735	18834	18849	18915	508	391	411	586	610
19254	19261	19272	19291	19307	19341	19403	19352	19513	19538	19615	559	539	430	418	642
19790	19805	19815	19997	19980	20001	20021	20031	20030	20084	20094	575	432	442	394	622
20634	20645	20678	20753	20746	20762	20781	20774	20871	20878	20955	524	580	599	569	591
21152	21165	21173	21431	21428	21441	21457	21455	21551	21566	21571	492	527	543	518	535
21851	21864	21872	22009	22027	22060	22122	22072	22234	22258	22336	500	470	392	377	616
22697	22714	22738	22751	22766	22822	22840	22833	22933	22950	23016	597	449	669	647	638
23274	23282	23293	23394	23418	23438	23438	23470	23512	23519	23534	551	488	425	371	583
24093	24105	24135	24154	24162	24203	24219	24212	24333	24343	24417	497	349	563	551	562
24754	24764	24772	24835	24818	24840	24862	24853	25014	25049	25054	530	431	446	413	637
25499	25516	25538	25554	25611	25622	25637	25651	25733	25750	25832	567	415	643	599	600
26192	26204	26232	26254	26237	26304	26318	26312	26433	26439	26455	530	368	597	583	575
26730	26741	26752	26889	26903	26960	26990	27050	27113	27136	27154	498	444	349	514	527
27473	27480	27492	27590	27579	27604	27639	27654	27831	27844	27853	517	463	531	361	620
