time,ecg
1,508
2,508
3,507
4,507
5,508
6,509
7,509
8,510
9,510
10,510
11,510
12,510
13,510
14,510
15,510
16,510
17,510
18,510
19,510
20,509
21,509
22,508
23,507
24,507
25,506
26,507
27,507
28,507
29,506
30,506
31,507
32,507
33,507
34,507
35,507
36,507
37,507
38,507
39,508
40,508
41,509
42,510
43,510
44,510
45,511
46,511
47,512
48,512
49,512
50,512
51,512
52,512
53,512
54,512
55,513
56,513
57,513
58,513
59,513
60,513
61,513
62,513
63,512
64,512
65,513
66,512
67,512
68,513
69,513
70,512
71,512
72,512
73,512
74,512
75,512
76,512
77,512
78,512
79,512
80,513
81,513
82,512
83,512
84,512
85,512
86,512
87,512
88,511
89,511
90,510
91,510
92,510
93,509
94,509
95,509
96,509
97,508
98,508
99,509
100,509
101,510
102,510
103,510
104,509
105,508
106,508
107,508
108,508
109,508
110,508
111,508
112,508
113,507
114,507
115,507
116,505
117,505
118,504
119,504
120,504
121,503
122,503
123,503
124,503
125,503
126,503
127,503
128,503
129,502
130,501
131,502
132,502
133,502
134,502
135,502
136,502
137,501
138,500
139,499
140,499
141,499
142,499
143,499
144,499
145,500
146,500
147,501
148,501
149,500
150,501
151,501
152,501
153,501
154,500
155,500
156,499
157,499
158,498
159,498
160,498
161,498
162,499
163,498
164,498
165,498
166,498
167,499
168,500
169,500
170,500
171,501
172,500
173,500
174,500
175,500
176,501
177,500
178,501
179,501
180,502
181,502
182,503
183,502
184,503
185,503
186,503
187,503
188,503
189,504
190,505
191,505
192,505
193,506
194,507
195,508
196,508
197,508
198,510
199,510
200,510
201,511
202,511
203,511
204,511
205,511
206,511
207,511
208,511
209,511
210,511
211,511
212,511
213,511
214,510
215,510
216,510
217,510
218,510
219,510
220,510
221,510
222,510
223,510
224,510
225,510
226,510
227,510
228,510
229,510
230,510
231,510
232,510
233,510
234,510
235,510
236,510
237,510
238,511
239,510
240,510
241,510
242,509
243,509
244,509
245,508
246,507
247,506
248,504
249,504
250,503
251,501
252,501
253,500
254,499
255,498
256,496
257,495
258,492
259,487
260,483
261,478
262,474
263,467
264,459
265,451
266,442
267,434
268,428
269,424
270,421
271,418
272,414
273,412
274,410
275,412
276,417
277,425
278,438
279,455
280,479
281,506
282,537
283,569
284,597
285,620
286,639
287,659
288,681
289,704
290,726
291,746
292,765
293,782
294,795
295,805
296,809
297,805
298,795
299,778
300,759
301,737
302,715
303,692
304,672
305,656
306,642
307,632
308,625
309,617
310,608
311,599
312,591
313,581
314,572
315,563
316,555
317,545
318,537
319,528
320,521
321,513
322,507
323,500
324,495
325,489
326,483
327,478
328,473
329,468
330,463
331,461
332,458
333,455
334,452
335,450
336,448
337,446
338,445
339,444
340,444
341,443
342,442
343,442
344,442
345,441
346,441
347,441
348,441
349,441
350,441
351,441
352,441
353,442
354,443
355,444
356,444
357,445
358,446
359,448
360,450
361,450
362,451
363,452
364,452
365,452
366,452
367,452
368,454
369,454
370,455
371,455
372,455
373,456
374,457
375,457
376,457
377,457
378,457
379,457
380,458
381,458
382,458
383,459
384,459
385,460
386,459
387,459
388,460
389,462
390,462
391,462
392,463
393,463
394,463
395,464
396,465
397,465
398,466
399,467
400,467
401,468
402,469
403,469
404,469
405,469
406,470
407,469
408,470
409,469
410,469
411,470
412,470
413,470
414,469
415,470
416,470
417,470
418,470
419,470
420,470
421,470
422,470
423,471
424,472
425,472
426,472
427,472
428,472
429,473
430,473
431,474
432,474
433,475
434,475
435,476
436,478
437,478
438,478
439,479
440,480
441,480
442,480
443,481
444,481
445,481
446,481
447,482
448,482
449,482
450,483
451,484
452,484
453,483
454,484
455,485
456,485
457,485
458,486
459,485
460,486
461,486
462,487
463,487
464,487
465,488
466,488
467,489
468,489
469,489
470,490
471,491
472,492
473,493
474,494
475,494
476,495
477,495
478,496
479,496
480,496
481,496
482,496
483,497
484,497
485,498
486,498
487,499
488,499
489,499
490,500
491,500
492,501
493,501
494,502
495,503
496,503
497,503
498,503
499,504
500,504
501,504
502,504
503,504
504,505
505,505
506,506
507,506
508,506
509,507
510,507
511,507
512,508
513,507
514,507
515,507
516,507
517,507
518,507
519,508
520,508
521,508
522,509
523,510
524,511
525,511
526,511
527,512
528,512
529,512
530,512
531,513
532,513
533,514
534,513
535,514
536,514
537,514
538,514
539,514
540,514
541,514
542,515
543,515
544,515
545,515
546,515
547,515
548,515
549,515
550,515
551,514
552,515
553,515
554,515
555,516
556,516
557,516
558,516
559,515
560,516
561,515
562,516
563,515
564,516
565,516
566,516
567,516
568,515
569,515
570,515
571,515
572,515
573,514
574,513
575,513
576,513
577,513
578,512
579,513
580,513
581,513
582,514
583,514
584,513
585,513
586,513
587,513
588,512
589,513
590,513
591,512
592,512
593,512
594,512
595,512
596,512
597,512
598,512
599,512
600,512
601,512
602,512
603,512
604,511
605,512
606,512
607,512
608,512
609,511
610,511
611,510
612,510
613,510
614,509
615,509
616,509
617,508
618,508
619,508
620,508
621,508
622,508
623,508
624,508
625,508
626,509
627,509
628,510
629,510
630,510
631,510
632,511
633,511
634,510
635,511
636,510
637,510
638,510
639,511
640,511
641,510
642,510
643,510
644,511
645,511
646,511
647,511
648,511
649,511
650,511
651,511
652,511
653,511
654,511
655,511
656,512
657,511
658,511
659,511
660,511
661,511
662,512
663,512
664,513
665,513
666,514
667,513
668,513
669,513
670,513
671,513
672,513
673,513
674,514
675,514
676,515
677,515
678,515
679,515
680,516
681,516
682,517
683,517
684,516
685,517
686,517
687,517
688,517
689,518
690,518
691,517
692,517
693,518
694,518
695,518
696,519
697,519
698,519
699,518
700,518
701,518
702,518
703,518
704,518
705,518
706,518
707,518
708,518
709,518
710,519
711,519
712,519
713,519
714,519
715,519
716,519
717,519
718,519
719,519
720,520
721,520
722,521
723,521
724,521
725,521
726,521
727,521
728,521
729,520
730,520
731,520
732,520
733,520
734,520
735,519
736,519
737,520
738,520
739,519
740,519
741,519
742,519
743,519
744,519
745,519
746,519
747,518
748,517
749,517
750,517
751,517
752,517
753,517
754,518
755,517
756,516
757,516
758,517
759,518
760,518
761,518
762,518
763,518
764,518
765,519
766,519
767,519
768,518
769,518
770,518
771,518
772,519
773,519
774,519
775,519
776,519
777,519
778,519
779,518
780,518
781,518
782,519
783,519
784,519
785,519
786,519
787,519
788,520
789,520
790,521
791,520
792,521
793,520
794,520
795,520
796,519
797,519
798,518
799,518
800,518
801,518
802,518
803,517
804,517
805,518
806,518
807,517
808,517
809,517
810,518
811,517
812,517
813,517
814,516
815,517
816,517
817,517
818,517
819,517
820,518
821,517
822,518
823,517
824,517
825,517
826,516
827,516
828,516
829,516
830,516
831,516
832,516
833,516
834,516
835,515
836,515
837,515
838,515
839,514
840,515
841,514
842,514
843,514
844,514
845,514
846,513
847,513
848,512
849,512
850,512
851,512
852,512
853,512
854,511
855,511
856,511
857,511
858,510
859,510
860,510
861,509
862,509
863,509
864,509
865,508
866,508
867,507
868,507
869,506
870,506
871,506
872,506
873,506
874,505
875,504
876,504
877,504
878,504
879,504
880,504
881,504
882,504
883,505
884,505
885,505
886,505
887,505
888,505
889,505
890,504
891,504
892,504
893,504
894,504
895,504
896,504
897,504
898,504
899,505
900,505
901,505
902,505
903,506
904,507
905,506
906,506
907,506
908,506
909,507
910,506
911,506
912,505
913,505
914,506
915,505
916,505
917,505
918,506
919,505
920,504
921,504
922,504
923,505
924,504
925,505
926,505
927,505
928,505
929,506
930,507
931,507
932,508
933,508
934,508
935,507
936,507
937,507
938,507
939,506
940,506
941,507
942,508
943,507
944,507
945,507
946,507
947,506
948,506
949,507
950,506
951,506
952,506
953,507
954,507
955,508
956,508
957,508
958,508
959,507
960,508
961,508
962,508
963,508
964,507
965,506
966,505
967,505
968,505
969,505
970,505
971,504
972,504
973,503
974,502
975,502
976,502
977,501
978,500
979,500
980,500
981,499
982,499
983,499
984,498
985,498
986,498
987,497
988,497
989,496
990,496
991,496
992,496
993,497
994,497
995,497
996,497
997,497
998,497
999,497
1000,498
1001,497
1002,498
1003,498
1004,497
1005,498
1006,498
1007,499
1008,499
1009,499
1010,499
1011,499
1012,500
1013,500
1014,500
1015,500
1016,499
1017,499
1018,499
1019,499
1020,499
1021,498
1022,497
1023,496
1024,496
1025,497
1026,497
1027,497
1028,498
1029,498
1030,497
1031,497
1032,498
1033,499
1034,499
1035,499
1036,499
1037,499
1038,499
1039,499
1040,499
1041,500
1042,501
1043,502
1044,502
1045,503
1046,502
1047,503
1048,503
1049,503
1050,503
1051,504
1052,504
1053,505
1054,505
1055,506
1056,507
1057,508
1058,508
1059,509
1060,510
1061,511
1062,511
1063,511
1064,511
1065,511
1066,511
1067,511
1068,511
1069,510
1070,509
1071,509
1072,509
1073,509
1074,509
1075,509
1076,509
1077,509
1078,509
1079,508
1080,508
1081,508
1082,508
1083,508
1084,508
1085,507
1086,508
1087,507
1088,507
1089,506
1090,506
1091,506
1092,505
1093,505
1094,504
1095,505
1096,505
1097,505
1098,505
1099,505
1100,506
1101,506
1102,505
1103,505
1104,505
1105,504
1106,504
1107,504
1108,502
1109,501
1110,500
1111,498
1112,497
1113,496
1114,496
1115,495
1116,494
1117,493
1118,491
1119,489
1120,487
1121,483
1122,479
1123,474
1124,468
1125,462
1126,454
1127,446
1128,436
1129,428
1130,421
1131,415
1132,412
1133,408
1134,404
1135,401
1136,398
1137,398
1138,403
1139,410
1140,421
1141,436
1142,459
1143,487
1144,519
