time,ecg
1,516
2,516
3,516
4,515
5,516
6,516
7,516
8,515
9,516
10,516
11,516
12,517
13,516
14,515
15,514
16,513
17,511
18,509
19,506
20,500
21,494
22,486
23,476
24,467
25,457
26,446
27,437
28,427
29,416
30,407
31,402
32,399
33,398
34,396
35,393
36,393
37,398
38,409
39,425
40,441
41,460
42,484
43,513
44,551
45,596
46,648
47,707
48,772
49,838
50,905
51,966
52,1014
53,1022
54,1022
55,1022
56,1022
57,1022
58,1022
59,1022
60,1022
61,992
62,944
63,898
64,856
65,820
66,789
67,765
68,746
69,731
70,719
71,710
72,701
73,690
74,677
75,662
76,647
77,632
78,616
79,600
80,585
81,571
82,556
83,543
84,529
85,515
86,500
87,486
88,473
89,461
90,450
91,440
92,432
93,424
94,417
95,410
96,405
97,400
98,397
99,392
100,389
101,386
102,384
103,382
104,381
105,380
106,379
107,378
108,378
109,378
110,379
111,379
112,380
113,380
114,380
115,381
116,381
117,381
118,382
119,383
120,384
121,384
122,385
123,386
124,387
125,388
126,389
127,389
128,390
129,391
130,392
131,393
132,394
133,394
134,396
135,397
136,398
137,399
138,399
139,401
140,402
141,403
142,404
143,405
144,406
145,407
146,408
147,408
148,409
149,409
150,411
151,411
152,412
153,414
154,415
155,415
156,416
157,417
158,418
159,418
160,419
161,419
162,419
163,419
164,420
165,421
166,422
167,423
168,423
169,424
170,424
171,424
172,425
173,426
174,427
175,427
176,428
177,429
178,430
179,431
180,432
181,432
182,432
183,433
184,434
185,435
186,436
187,437
188,438
189,439
190,440
191,441
192,442
193,443
194,444
195,446
196,447
197,448
198,450
199,451
200,453
201,454
202,455
203,455
204,456
205,457
206,458
207,458
208,459
209,460
210,461
211,462
212,463
213,464
214,465
215,466
216,467
217,469
218,470
219,472
220,472
221,474
222,475
223,476
224,477
225,478
226,479
227,479
228,480
229,480
230,481
231,482
232,483
233,484
234,484
235,485
236,486
237,487
238,487
239,488
240,488
241,489
242,488
243,489
244,489
245,490
246,489
247,490
248,491
249,490
250,490
251,490
252,489
253,490
254,490
255,490
256,490
257,490
258,491
259,491
260,491
261,492
262,492
263,492
264,493
265,493
266,493
267,492
268,492
269,492
270,493
271,493
272,494
273,494
274,494
275,494
276,495
277,494
278,494
279,494
280,494
281,495
282,497
283,497
284,498
285,499
286,499
287,500
288,502
289,502
290,502
291,503
292,503
293,504
294,504
295,504
296,505
297,506
298,507
299,508
300,508
301,509
302,510
303,511
304,512
305,513
306,513
307,514
308,514
309,515
310,515
311,516
312,516
313,518
314,518
315,518
316,519
317,519
318,520
319,520
320,521
321,521
322,521
323,522
324,522
325,522
326,523
327,523
328,524
329,524
330,524
331,524
332,524
333,524
334,524
335,524
336,524
337,524
338,525
339,525
340,526
341,526
342,526
343,526
344,526
345,526
346,526
347,525
348,525
349,524
350,524
351,524
352,524
353,524
354,524
355,524
356,524
357,523
358,524
359,523
360,523
361,523
362,524
363,523
364,523
365,522
366,521
367,521
368,521
369,521
370,522
371,521
372,521
373,521
374,521
375,521
376,520
377,520
378,521
379,521
380,521
381,521
382,521
383,522
384,522
385,522
386,521
387,521
388,521
389,521
390,520
391,520
392,520
393,520
394,520
395,521
396,521
397,521
398,521
399,521
400,520
401,520
402,519
403,519
404,519
405,519
406,520
407,520
408,521
409,521
410,521
411,521
412,521
413,521
414,521
415,521
416,521
417,521
418,522
419,522
420,523
421,524
422,524
423,524
424,524
425,524
426,524
427,524
428,524
429,525
430,526
431,526
432,526
433,526
434,526
435,526
436,527
437,527
438,528
439,528
440,529
441,530
442,528
443,528
444,527
445,527
446,528
447,528
448,528
449,529
450,530
451,530
452,530
453,531
454,530
455,531
456,531
457,531
458,531
459,531
460,531
461,532
462,532
463,531
464,532
465,531
466,531
467,532
468,534
469,534
470,533
471,534
472,534
473,535
474,534
475,534
476,533
477,533
478,533
479,533
480,534
481,534
482,534
483,533
484,533
485,533
486,534
487,534
488,534
489,533
490,533
491,533
492,533
493,533
494,532
495,532
496,531
497,531
498,531
499,531
500,530
501,530
502,530
503,530
504,531
505,531
506,530
507,531
508,532
509,530
510,530
511,530
512,531
513,530
514,529
515,528
516,528
517,527
518,526
519,526
520,527
521,527
522,527
523,526
524,526
525,525
526,525
527,525
528,525
529,525
530,525
531,525
532,525
533,525
534,524
535,523
536,523
537,523
538,523
539,523
540,523
541,522
542,521
543,521
544,520
545,520
546,519
547,519
548,519
549,518
550,517
551,516
552,515
553,515
554,514
555,513
556,513
557,513
558,513
559,513
560,512
561,512
562,513
563,513
564,513
565,513
566,513
567,514
568,515
569,515
570,516
571,516
572,517
573,519
574,519
575,520
576,521
577,521
578,522
579,523
580,524
581,524
582,524
583,525
584,525
585,525
586,525
587,526
588,526
589,527
590,527
591,527
592,527
593,527
594,527
595,527
596,527
597,527
598,527
599,526
600,526
601,526
602,526
603,527
604,527
605,527
606,527
607,527
608,527
609,527
610,527
611,527
612,525
613,524
614,524
615,524
616,524
617,524
618,526
619,526
620,526
621,525
622,525
623,525
624,525
625,525
626,525
627,526
628,526
629,525
630,524
631,525
632,523
633,523
634,523
635,523
636,522
637,522
638,523
639,523
640,523
641,524
642,524
643,524
644,523
645,523
646,523
647,524
648,523
649,522
650,521
651,522
652,522
653,521
654,520
655,520
656,520
657,520
658,520
659,520
660,520
661,520
662,519
663,519
664,519
665,519
666,520
667,519
668,518
669,518
670,518
671,517
672,516
673,517
674,517
675,517
676,517
677,518
678,518
679,518
680,517
681,516
682,517
683,517
684,516
685,516
686,515
687,515
688,515
689,514
690,514
691,514
692,514
693,514
694,514
695,514
696,515
697,513
698,513
699,513
700,512
701,512
702,511
703,510
704,508
705,507
706,504
707,500
708,494
709,488
710,480
711,472
712,463
713,454
714,445
715,436
716,427
717,415
718,406
719,402
720,400
721,400
722,400
723,399
724,400
725,406
726,418
727,433
728,447
729,465
730,487
731,516
732,552
733,596
734,647
735,707
736,771
737,839
738,906
739,965
740,1013
741,1022
742,1022
743,1022
744,1022
745,1022
746,1022
747,1022
748,1011
749,964
750,920
751,876
752,836
753,804
754,779
755,760
756,745
757,732
758,721
759,712
760,703
761,692
762,678
763,664
764,647
765,631
766,615
767,599
768,584
769,569
770,555
771,541
772,527
773,513
774,499
775,486
776,473
777,461
778,451
779,441
780,432
781,424
782,417
783,411
784,404
785,399
786,394
787,390
788,385
789,381
790,378
791,376
792,374
793,373
794,372
795,372
796,372
797,373
798,374
799,374
800,375
801,375
802,375
803,376
804,376
805,377
806,378
807,380
808,380
809,382
810,382
811,383
812,384
813,385
814,385
815,387
816,388
817,389
818,390
819,391
820,392
821,394
822,395
823,395
824,395
825,395
826,396
827,397
828,398
829,398
830,399
831,400
832,401
833,401
834,402
835,402
836,403
837,403
838,404
839,405
840,406
841,407
842,407
843,408
844,408
845,408
846,409
847,410
848,411
849,411
850,411
851,412
852,412
853,414
854,414
855,415
856,416
857,417
858,417
859,418
860,419
861,419
862,420
863,422
864,423
865,424
866,426
867,426
868,427
869,428
870,430
871,430
872,431
873,431
874,432
875,432
876,434
877,435
878,435
879,436
880,438
881,440
882,440
883,441
884,442
885,443
886,444
887,446
888,447
889,448
890,448
891,449
892,450
893,451
894,452
895,453
896,454
897,456
898,457
899,457
900,458
901,460
902,461
903,462
904,463
905,465
906,465
907,466
908,466
909,467
910,468
911,469
912,470
913,471
914,471
915,472
916,472
917,472
918,475
919,475
920,476
921,476
922,477
923,478
924,478
925,479
926,479
927,479
928,480
929,480
930,482
