time,ecg
1,422
2,416
3,412
4,409
5,408
6,408
7,408
8,408
9,411
10,415
11,420
12,428
13,430
14,425
15,417
16,408
17,402
18,398
19,395
20,395
21,400
22,410
23,431
24,466
25,513
26,560
27,599
28,625
29,641
30,650
31,653
32,654
33,655
34,653
35,650
36,646
37,641
38,635
39,627
40,621
41,614
42,607
43,600
44,595
45,589
46,585
47,581
48,577
49,573
50,568
51,563
52,558
53,554
54,549
55,544
56,539
57,534
58,529
59,525
60,520
61,516
62,513
63,511
64,510
65,509
66,510
67,509
68,509
69,509
70,510
71,510
72,509
73,509
74,508
75,507
76,505
77,505
78,504
79,503
80,502
81,500
82,499
83,499
84,498
85,498
86,499
87,499
88,499
89,499
90,499
91,499
92,499
93,498
94,498
95,498
96,498
97,499
98,498
99,499
100,499
101,499
102,499
103,499
104,500
105,499
106,499
107,499
108,500
109,501
110,501
111,502
112,503
113,502
114,503
115,504
116,504
117,504
118,505
119,504
120,503
121,503
122,501
123,501
124,502
125,501
126,502
127,503
128,504
129,506
130,507
131,508
132,509
133,509
134,509
135,508
136,506
137,505
138,505
139,505
140,504
141,502
142,501
143,499
144,499
145,499
146,499
147,498
148,499
149,500
150,501
151,500
152,500
153,500
154,501
155,500
156,500
157,499
158,499
159,496
160,495
161,494
162,494
163,493
164,493
165,493
166,493
167,493
168,494
169,492
170,492
171,492
172,491
173,489
174,488
175,487
176,485
177,484
178,483
179,481
180,481
181,480
182,479
183,477
184,474
185,473
186,473
187,474
188,475
189,476
190,477
191,477
192,477
193,477
194,478
195,477
196,477
197,477
198,477
199,476
200,476
201,475
202,473
203,473
204,474
205,475
206,476
207,477
208,478
209,480
210,481
211,481
212,481
213,482
214,483
215,483
216,483
217,483
218,483
219,483
220,483
221,484
222,486
223,486
224,488
225,489
226,492
227,494
228,496
229,498
230,499
231,500
232,501
233,501
234,501
235,501
236,501
237,502
238,504
239,503
240,502
241,502
242,501
243,501
244,501
245,502
246,505
247,506
248,509
249,510
250,511
251,510
252,511
253,511
254,511
255,511
256,510
257,509
258,508
259,507
260,507
261,507
262,507
263,508
264,508
265,508
266,509
267,510
268,512
269,512
270,512
271,513
272,513
273,513
274,513
275,513
276,513
277,513
278,514
279,513
280,513
281,512
282,512
283,513
284,514
285,515
286,516
287,517
288,518
289,518
290,519
291,519
292,520
293,521
294,521
295,520
296,520
297,520
298,521
299,520
300,519
301,518
302,518
303,518
304,518
305,518
306,519
307,518
308,518
309,519
310,520
311,520
312,521
313,520
314,520
315,520
316,520
317,518
318,518
319,517
320,516
321,516
322,515
323,514
324,515
325,515
326,515
327,515
328,515
329,516
330,518
331,518
332,518
333,518
334,518
335,518
336,517
337,516
338,515
339,514
340,513
341,513
342,512
343,512
344,512
345,512
346,513
347,513
348,513
349,514
350,515
351,515
352,516
353,517
354,516
355,517
356,516
357,516
358,515
359,514
360,514
361,513
362,513
363,513
364,513
365,513
366,514
367,515
368,516
369,517
370,518
371,518
372,518
373,518
374,519
375,518
376,518
377,518
378,518
379,518
380,519
381,520
382,521
383,520
384,519
385,518
386,517
387,517
388,518
389,518
390,519
391,519
392,519
393,519
394,519
395,519
396,519
397,517
398,516
399,516
400,515
401,515
402,514
403,514
404,514
405,514
406,515
407,515
408,515
409,515
410,516
411,517
412,517
413,517
414,517
415,516
416,515
417,516
418,517
419,517
420,518
421,517
422,517
423,517
424,516
425,516
426,517
427,518
428,518
429,519
430,520
431,519
432,521
433,522
434,523
435,523
436,524
437,524
438,524
439,524
440,524
441,524
442,523
443,523
444,523
445,523
446,526
447,527
448,527
449,528
450,527
451,527
452,526
453,525
454,524
455,523
456,523
457,521
458,520
459,520
460,520
461,518
462,518
463,517
464,517
465,518
466,519
467,520
468,521
469,521
470,522
471,522
472,523
473,523
474,524
475,524
476,524
477,523
478,522
479,521
480,521
481,520
482,520
483,519
484,520
485,520
486,521
487,523
488,523
489,524
490,524
491,524
492,525
493,526
494,526
495,525
496,525
497,525
498,525
499,525
500,524
501,524
502,524
503,524
504,524
505,524
506,524
507,524
508,525
509,525
510,525
511,524
512,524
513,523
514,523
515,521
516,518
517,515
518,511
519,505
520,499
521,492
522,485
523,480
524,475
525,468
526,463
527,458
528,455
529,454
530,453
531,451
532,449
533,447
534,441
535,433
536,426
537,420
538,417
539,416
540,413
541,413
542,415
543,418
544,424
545,433
546,441
547,443
548,438
549,430
550,424
551,419
552,419
553,419
554,423
555,428
556,438
557,460
558,493
559,539
560,584
561,621
562,644
563,658
564,665
565,669
566,671
567,670
568,668
569,664
570,659
571,654
572,648
573,640
574,632
575,625
576,617
577,611
578,604
579,599
580,592
581,586
582,580
583,573
584,568
585,562
586,556
587,551
588,547
589,543
590,539
591,534
592,529
593,526
594,523
595,521
596,519
597,518
598,518
599,516
600,515
601,513
602,513
603,513
604,513
605,513
606,514
607,515
608,516
609,516
610,516
611,516
612,516
613,517
614,516
615,516
616,515
617,514
618,514
619,513
620,512
621,512
622,512
623,512
624,512
625,512
626,512
627,512
628,513
629,513
630,514
631,514
632,515
633,515
634,515
635,517
636,517
637,517
638,518
639,517
640,517
641,517
642,516
643,516
644,517
645,516
646,517
647,516
648,517
649,517
650,519
651,520
652,519
653,520
654,519
655,519
656,518
657,518
658,518
659,517
660,515
661,514
662,513
663,513
664,513
665,512
666,513
667,514
668,515
669,516
670,516
671,518
672,518
673,519
674,519
675,519
676,518
677,518
678,518
679,517
680,517
681,516
682,515
683,515
684,515
685,515
686,516
687,516
688,515
689,515
690,515
691,514
692,513
693,512
694,512
695,512
696,512
697,511
698,510
699,510
700,508
701,506
702,505
703,505
704,505
705,505
706,504
707,504
708,504
709,504
710,504
711,505
712,506
713,505
714,504
715,502
716,502
717,501
718,501
719,499
720,498
721,497
722,497
723,496
724,496
725,496
726,496
727,496
728,496
729,496
730,496
731,496
732,497
733,496
734,497
735,497
736,496
737,496
738,496
739,496
740,496
741,496
